frame,path,teacher_top1_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,prototype_memory_size,update_applied,updates_this_frame,batch_size_used,det_loss,prototype_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
2777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02778.jpg,0.069481,0,0,0,1,0,0,,,0.034741,1.103710,4,32,128,1,1,4,4.769172,0.000000,4.769172,13.080,0.313962,13.286,535.187,573.815
2778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02779.jpg,0.069478,0,0,0,1,0,0,,,0.000008,1.000028,4,32,128,1,1,4,4.917632,0.000000,4.917632,12.584,0.314918,14.130,661.816,701.175
2779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02780.jpg,0.078392,0,0,0,1,0,0,,,0.022219,1.041544,4,32,128,1,1,4,4.746806,0.000000,4.746806,12.516,0.330951,12.768,422.199,459.208
2780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02781.jpg,0.066089,0,0,0,1,0,0,,,0.013602,1.048778,4,32,128,1,1,4,5.890796,0.000000,5.890796,12.837,0.350559,12.981,455.670,493.408
2781,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02782.jpg,0.129778,0,0,0,1,0,0,,,0.098261,1.322712,4,32,128,1,1,4,4.843475,0.000000,4.843475,12.933,0.357778,12.526,366.141,403.590
2782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02783.jpg,0.133285,0,0,0,1,0,0,,,0.102778,1.415272,4,32,128,1,1,4,4.947791,0.000000,4.947791,12.394,0.301927,13.097,375.965,413.315
2783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02784.jpg,0.060431,0,0,0,1,0,0,,,0.014330,1.036563,4,32,128,1,1,4,4.739080,0.000000,4.739080,12.665,0.400621,12.995,447.655,485.605
2784,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02785.jpg,0.091499,0,0,0,1,0,0,,,0.017510,1.014878,4,32,128,1,1,4,4.778063,0.000000,4.778063,12.332,0.413653,13.176,329.648,367.025
2785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02786.jpg,0.047753,0,0,0,1,0,0,,,0.012782,1.021997,4,32,128,1,1,4,4.677504,0.000000,4.677504,12.757,0.547653,12.950,664.923,702.389
2786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02787.jpg,0.085058,0,0,0,0,0,0,,,0.334235,3.546035,4,32,128,1,1,4,4.608716,0.000000,4.608716,12.333,0.665264,12.422,622.673,659.072
2787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02788.jpg,0.161852,0,0,0,1,0,0,,,0.020518,1.027408,4,32,128,1,1,4,4.579486,0.000000,4.579486,13.165,0.743795,13.215,450.474,488.992
2788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02789.jpg,0.085082,0,0,0,0,0,0,,,0.354447,3.307244,4,32,128,1,1,4,4.523878,0.000000,4.523878,12.975,0.466405,12.104,625.935,662.759
2789,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02790.jpg,0.138769,0,0,0,0,0,0,,,0.331873,3.012707,4,32,128,1,1,4,4.691071,0.000000,4.691071,12.363,0.589816,12.844,658.470,695.461
2790,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02791.jpg,0.092028,0,0,0,1,0,0,,,0.012006,1.048162,4,32,128,1,1,4,4.653337,0.000000,4.653337,12.699,0.564481,12.995,534.562,572.038
2791,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02792.jpg,0.092241,0,0,0,1,0,0,,,0.000072,1.000461,4,32,128,1,1,4,4.867029,0.000000,4.867029,12.515,0.564972,12.952,730.658,768.265
2792,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02793.jpg,0.117749,0,0,0,1,0,0,,,0.008259,1.041352,4,32,128,1,1,4,4.821240,0.000000,4.821240,12.223,0.625474,13.018,348.450,385.727
2793,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02794.jpg,0.164979,0,0,0,1,0,0,,,0.008744,1.033435,4,32,128,1,1,4,4.789048,0.000000,4.789048,12.856,0.670289,12.985,609.818,647.602
2794,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02795.jpg,0.128918,0,0,0,1,0,0,,,0.005375,1.035323,4,32,128,1,1,4,4.984453,0.000000,4.984453,12.491,0.654465,13.026,414.027,452.393
2795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02796.jpg,0.231667,0,0,0,0,0,0,,,0.216747,2.576220,4,32,128,1,1,4,4.646420,0.000000,4.646420,12.525,0.692084,12.482,374.644,411.707
2796,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02797.jpg,0.334269,0,0,0,0,0,0,,,0.216916,2.583907,4,32,128,1,1,4,4.658661,0.000000,4.658661,11.887,0.770479,13.079,666.331,703.557
2797,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02798.jpg,0.182564,0,0,0,1,0,0,,,0.003703,1.005712,4,32,128,1,1,4,4.771837,0.000000,4.771837,13.100,0.612758,12.866,453.937,491.604
2798,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02799.jpg,0.243128,0,0,0,1,0,0,,,0.011811,1.045321,4,32,128,1,1,4,4.563740,0.000000,4.563740,12.106,0.656687,14.035,504.758,542.919
2799,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02800.jpg,0.165212,0,0,0,1,0,0,,,0.013525,1.090515,4,32,128,1,1,4,4.574898,0.000000,4.574898,13.651,0.614218,12.434,453.233,491.411
2800,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02801.jpg,0.107793,0,0,0,1,0,0,,,0.022489,1.093509,4,32,128,1,1,4,4.781723,0.000000,4.781723,12.147,0.349478,12.481,610.166,646.799
2801,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02802.jpg,0.097179,0,0,0,0,0,0,,,0.257425,2.816275,4,32,128,1,1,4,5.338484,0.000000,5.338484,12.429,0.415126,13.031,603.702,641.193
2802,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02803.jpg,0.159149,0,0,0,0,0,0,,,0.236712,2.537782,4,32,128,1,1,4,4.682008,0.000000,4.682008,13.107,0.603680,17.548,386.388,429.011
2803,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02804.jpg,0.079504,0,0,0,1,0,0,,,0.023571,1.127987,4,32,128,1,1,4,4.769704,0.000000,4.769704,12.497,0.306951,12.535,425.095,461.789
2804,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02805.jpg,0.111393,0,0,0,1,0,0,,,0.198362,2.108028,4,32,128,1,1,4,4.790084,0.000000,4.790084,12.108,0.494270,16.734,446.860,487.370
2805,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02806.jpg,0.087656,0,0,0,1,0,0,,,0.142961,1.363547,4,32,128,1,1,4,4.761929,0.000000,4.761929,13.459,0.581369,13.044,419.576,458.730
2806,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02807.jpg,0.102119,0,0,0,1,0,0,,,0.134447,1.350214,4,32,128,1,1,4,4.888046,0.000000,4.888046,12.206,0.580130,12.594,671.909,708.325
2807,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02808.jpg,0.178305,0,0,0,1,0,0,,,0.022945,1.064035,4,32,128,1,1,4,5.281164,0.000000,5.281164,12.317,0.532760,12.348,607.107,643.530
2808,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02809.jpg,0.052175,0,0,0,1,0,0,,,0.028517,1.123530,4,32,128,1,1,4,4.413951,0.000000,4.413951,12.271,0.350171,12.381,505.732,542.307
2809,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02810.jpg,0.120626,0,0,0,1,0,0,,,0.013035,1.055936,4,32,128,1,1,4,4.894708,0.000000,4.894708,12.776,0.472387,13.244,665.519,703.193
2810,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02811.jpg,0.136980,0,0,0,1,0,0,,,0.028459,1.103123,4,32,128,1,1,4,4.755208,0.000000,4.755208,12.752,0.329271,12.960,412.434,450.738
2811,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02812.jpg,0.137040,0,0,0,1,0,0,,,0.000002,1.000008,4,32,128,1,1,4,4.502065,0.000000,4.502065,12.789,0.328970,12.931,611.615,649.404
2812,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02813.jpg,0.146010,0,0,0,1,0,0,,,0.006159,1.047109,4,32,128,1,1,4,4.530847,0.000000,4.530847,12.522,0.283112,12.334,521.463,557.911
2813,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02814.jpg,0.044801,0,0,0,1,0,0,,,0.189832,2.294390,4,32,128,1,1,4,6.230600,0.000000,6.230600,12.375,0.124155,12.306,531.050,567.218
2814,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02815.jpg,0.014579,0,0,0,0,0,0,,,0.437559,4.491399,4,32,128,1,1,4,5.057273,0.000000,5.057273,12.076,0.029988,12.268,510.725,546.465
2815,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02816.jpg,0.014590,0,0,0,1,0,0,,,0.000016,1.000081,4,32,128,1,1,4,4.590611,0.000000,4.590611,12.373,0.029998,12.505,542.127,578.347
2816,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02817.jpg,0.266903,0,0,0,0,0,0,,,0.270324,10.740482,4,32,128,1,1,4,4.929784,0.000000,4.929784,12.162,0.567233,12.308,534.297,570.262
2817,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02818.jpg,0.513911,0,0,0,1,0,0,,,0.025885,1.066254,4,32,128,1,1,4,5.155774,0.000000,5.155774,12.633,0.649113,12.133,598.523,634.758
2818,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02819.jpg,0.514014,0,0,0,1,0,0,,,0.000004,1.000009,4,32,128,1,1,4,4.629569,0.000000,4.629569,12.311,0.648995,12.085,457.978,493.824
2819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02820.jpg,0.165056,0,0,0,1,0,0,,,0.161479,1.850701,4,32,128,1,1,4,5.056957,0.000000,5.056957,12.406,0.549537,12.544,419.039,455.984
2820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02821.jpg,0.165277,0,0,0,1,0,0,,,0.000043,1.000240,4,32,128,1,1,4,5.175254,0.000000,5.175254,12.136,0.549507,13.111,655.012,692.115
2821,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02822.jpg,0.220153,0,0,0,1,0,0,,,0.044023,1.288794,4,32,128,1,1,4,4.854707,0.000000,4.854707,12.318,0.497161,12.740,588.891,625.274
2822,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02823.jpg,0.173469,0,0,0,0,0,0,,,0.204734,2.471888,4,32,128,1,1,4,4.442814,0.000000,4.442814,12.484,0.443218,12.371,616.832,654.075
2823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02824.jpg,0.242195,0,0,0,1,0,0,,,0.004781,1.016085,4,32,128,1,1,4,4.466457,0.000000,4.466457,12.744,0.478311,12.979,610.186,647.694
2824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02825.jpg,0.306398,0,0,0,1,0,0,,,0.071489,1.247812,4,32,128,1,1,4,4.734248,0.000000,4.734248,12.489,0.637816,12.232,258.376,294.695
2825,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02826.jpg,0.306692,0,0,0,1,0,0,,,0.000074,1.000259,4,32,128,1,1,4,4.656964,0.000000,4.656964,12.361,0.637937,12.697,661.463,698.201
2826,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02827.jpg,0.522154,0,0,0,1,0,0,,,0.071430,1.243431,4,32,128,1,1,4,4.953871,0.000000,4.953871,13.332,0.631536,12.811,762.573,800.594
2827,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02828.jpg,0.321537,0,0,0,1,0,0,,,0.010676,1.034324,4,32,128,1,1,4,5.058917,0.000000,5.058917,12.973,0.508358,12.941,349.899,387.514
2828,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02829.jpg,0.321707,0,0,0,1,0,0,,,0.000008,1.000018,4,32,128,1,1,4,4.652685,0.000000,4.652685,12.166,0.508446,12.184,586.266,621.958
2829,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02830.jpg,0.818414,0,0,0,0,0,0,0.091338,,0.283522,10.948291,4,32,128,1,1,4,4.852602,0.000000,4.852602,12.707,0.921185,12.351,415.183,452.506
2830,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02831.jpg,0.818556,0,0,1,1,0,1,0.999863,,0.000014,1.000101,4,32,128,1,1,4,5.177100,0.000000,5.177100,12.085,0.921254,12.644,497.187,533.473
2831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02832.jpg,0.974384,1,1,1,1,1,2,0.709156,0.709156,0.040209,1.114984,4,32,128,1,1,4,7.687247,0.000000,7.687247,12.365,0.990761,12.825,650.389,687.547
2832,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02833.jpg,0.250442,0,0,0,0,0,0,,,0.274188,11.242115,4,32,128,1,1,4,5.895492,0.000000,5.895492,12.613,0.381923,12.862,531.942,568.994
2833,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02834.jpg,0.056127,0,0,0,0,0,0,,,0.287108,1.861012,4,32,128,1,1,4,5.996965,0.000000,5.996965,12.370,0.153505,12.801,527.978,565.589
2834,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02835.jpg,0.027260,0,0,0,1,0,0,,,0.003489,1.041463,4,32,128,1,1,4,6.009876,0.000000,6.009876,12.117,0.084847,12.624,313.619,349.869
2835,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02836.jpg,0.117949,0,0,0,0,0,0,,,0.288416,1.810761,4,32,128,1,1,4,5.992826,0.000000,5.992826,12.883,0.350059,13.013,599.506,637.354
2836,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02837.jpg,0.061200,0,0,0,0,0,0,,,0.271063,12.714539,4,32,128,1,1,4,6.094260,0.000000,6.094260,12.082,0.174304,13.842,332.366,370.086
2837,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02838.jpg,0.454384,0,0,0,1,0,0,,,0.009013,1.112626,4,32,128,1,1,4,6.009681,0.000000,6.009681,12.509,0.783765,12.203,453.846,490.475
2838,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02839.jpg,0.640316,0,0,0,0,0,0,,,0.323704,9.546097,4,32,128,1,1,4,6.255005,0.000000,6.255005,11.961,0.739962,12.690,429.420,465.696
2839,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02840.jpg,0.887496,0,0,0,1,0,0,,,0.050106,1.185921,4,32,128,1,1,4,5.982313,0.000000,5.982313,12.492,0.935500,12.395,416.879,453.703
2840,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02841.jpg,0.344269,0,0,0,1,0,0,,,0.012068,1.051848,4,32,128,1,1,4,5.851074,0.000000,5.851074,12.015,0.474108,12.451,543.900,580.115
2841,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02842.jpg,0.679315,0,0,0,1,0,0,,,0.002635,1.001362,4,32,128,1,1,4,5.974834,0.000000,5.974834,12.871,0.744368,13.077,303.990,342.502
2842,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02843.jpg,0.836910,0,0,0,1,0,0,,,0.075340,1.268651,4,32,128,1,1,4,5.958686,0.000000,5.958686,12.590,0.882971,12.935,671.144,708.545
2843,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02844.jpg,0.582363,0,0,0,1,0,0,,,0.072429,1.256436,4,32,128,1,1,4,5.863334,0.000000,5.863334,12.303,0.668517,12.653,489.793,526.412
2844,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02845.jpg,0.378090,0,0,0,1,0,0,,,0.092028,1.358654,4,32,128,1,1,4,5.981515,0.000000,5.981515,12.461,0.590024,12.940,640.878,677.933
2845,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02846.jpg,0.146357,0,0,0,0,0,0,,,0.363694,8.889432,4,32,128,1,1,4,5.857958,0.000000,5.857958,13.014,0.398769,12.271,429.894,466.862
2846,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02847.jpg,0.393452,0,0,0,0,0,0,,,0.373882,8.394071,4,32,128,1,1,4,5.943190,0.000000,5.943190,11.934,0.661012,12.807,556.723,593.179
2847,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02848.jpg,0.174402,0,0,0,0,0,0,,,0.370592,8.167483,4,32,128,1,1,4,5.784095,0.000000,5.784095,13.141,0.332164,12.530,500.329,538.246
2848,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02849.jpg,0.985425,0,0,1,1,0,1,0.775103,,0.023565,1.230058,4,32,128,1,1,4,6.288587,0.000000,6.288587,12.159,0.994358,12.507,670.756,707.330
2849,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02850.jpg,0.172660,0,0,0,0,0,0,,,0.188016,16.462797,4,32,128,1,1,4,5.736113,0.000000,5.736113,12.819,0.180671,12.405,342.973,380.260
2850,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02851.jpg,0.268388,0,0,0,1,0,0,,,0.002274,1.011121,4,32,128,1,1,4,6.063243,0.000000,6.063243,12.450,0.290997,12.722,395.985,432.904
2851,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02852.jpg,0.284692,0,0,0,0,0,0,,,0.187912,13.143340,4,32,128,1,1,4,6.424113,0.000000,6.424113,12.962,0.506518,12.832,704.015,741.249
2852,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02853.jpg,0.258031,0,0,0,0,0,0,,,0.182150,13.212872,4,32,128,1,1,4,6.418043,0.000000,6.418043,12.697,0.276615,12.316,429.552,466.172
2853,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02854.jpg,0.258049,0,0,0,1,0,0,,,0.000003,1.000002,4,32,128,1,1,4,5.810580,0.000000,5.810580,13.310,0.275058,12.425,648.497,685.929
2854,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02855.jpg,0.123250,0,0,0,1,0,0,,,0.016592,1.008419,4,32,128,1,1,4,7.073417,0.000000,7.073417,12.112,0.136391,16.061,532.164,571.918
2855,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02856.jpg,0.105138,0,0,0,1,0,0,,,0.014284,1.061956,4,32,128,1,1,4,5.940838,0.000000,5.940838,12.282,0.084678,14.043,741.291,780.315
2856,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02857.jpg,0.539175,0,0,0,1,0,0,,,0.047652,1.155188,4,32,128,1,1,4,5.639782,0.000000,5.639782,11.766,0.585231,15.027,486.882,525.456
2857,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02858.jpg,0.111947,0,0,0,1,0,0,,,0.041123,1.087335,4,32,128,1,1,4,5.792082,0.000000,5.792082,13.940,0.090097,12.452,532.774,570.398
2858,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02859.jpg,0.111923,0,0,0,1,0,0,,,0.000001,1.000004,4,32,128,1,1,4,6.319667,0.000000,6.319667,12.348,0.089423,12.437,422.985,459.283
2859,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02860.jpg,0.088199,0,0,0,1,0,0,,,0.000720,1.000516,4,32,128,1,1,4,5.585625,0.000000,5.585625,12.427,0.065279,12.896,266.315,303.721
2860,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02861.jpg,0.100491,0,0,0,1,0,0,,,0.002376,1.009443,4,32,128,1,1,4,6.756928,0.000000,6.756928,12.515,0.190274,12.807,621.433,658.438
2861,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02862.jpg,0.154261,0,0,0,0,0,0,,,0.230118,1.017118,4,32,128,1,1,4,6.463962,0.000000,6.463962,12.810,0.288627,12.705,559.959,597.096
2862,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02863.jpg,0.048960,0,0,0,0,0,0,,,0.212442,1.112604,4,32,128,1,1,4,5.689048,0.000000,5.689048,12.258,0.089364,12.440,314.826,350.948
2863,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02864.jpg,0.087565,0,0,0,1,0,0,,,0.007399,1.016313,4,32,128,1,1,4,5.550824,0.000000,5.550824,12.863,0.065082,12.646,733.713,770.765
2864,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02865.jpg,0.033163,0,0,0,1,0,0,,,0.089827,1.306479,4,32,128,1,1,4,5.905265,0.000000,5.905265,12.578,0.072414,13.363,277.398,315.523
2865,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02866.jpg,0.058223,0,0,0,1,0,0,,,0.145644,1.269769,4,32,128,1,1,4,7.108160,0.000000,7.108160,12.641,0.210784,12.664,460.519,499.921
2866,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02867.jpg,0.080548,0,0,0,1,0,0,,,0.014012,1.035310,4,32,128,1,1,4,5.671855,0.000000,5.671855,11.861,0.218064,12.030,306.460,341.520
2867,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02868.jpg,0.066353,0,0,0,0,0,0,,,0.434136,20.467958,4,32,128,1,1,4,5.884254,0.000000,5.884254,12.256,0.146945,12.618,381.949,418.392
2868,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02869.jpg,0.114200,0,0,0,1,0,0,,,0.004382,1.036816,4,32,128,1,1,4,5.730173,0.000000,5.730173,12.410,0.122348,12.438,229.686,266.271
2869,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02870.jpg,0.136867,0,0,0,1,0,0,,,0.002468,1.049111,4,32,128,1,1,4,5.695760,0.000000,5.695760,12.703,0.144336,12.562,544.286,581.549
2870,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02871.jpg,0.048394,0,0,0,0,0,0,,,0.754181,1.116867,4,32,128,1,1,4,5.652008,0.000000,5.652008,12.354,0.052610,12.492,583.401,620.184
2871,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02872.jpg,0.071640,0,0,0,1,0,0,,,0.002123,1.073634,4,32,128,1,1,4,6.120079,0.000000,6.120079,12.325,0.077951,12.363,351.012,387.075
2872,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02873.jpg,0.122256,0,0,0,0,0,0,,,0.743652,1.052293,4,32,128,1,1,4,5.701007,0.000000,5.701007,12.088,0.127659,11.663,515.548,550.495
2873,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02874.jpg,0.025699,0,0,0,0,0,0,,,0.285237,22.622602,4,32,128,1,1,4,5.829168,0.000000,5.829168,12.039,0.014234,12.368,370.437,406.327
2874,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02875.jpg,0.021214,0,0,0,1,0,0,,,0.007213,1.023591,4,32,128,1,1,4,5.372691,0.000000,5.372691,12.287,0.021590,12.531,329.364,365.695
2875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02876.jpg,0.052612,0,0,0,0,0,0,,,0.335352,25.983527,4,32,128,1,1,4,5.675226,0.000000,5.675226,12.644,0.055490,11.792,490.413,525.922
2876,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02877.jpg,0.046233,0,0,0,1,0,0,,,0.003407,1.026779,4,32,128,1,1,4,6.149492,0.000000,6.149492,11.702,0.049550,12.475,735.706,771.024
2877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02878.jpg,0.034549,0,0,0,1,0,0,,,0.002099,1.011359,4,32,128,1,1,4,6.134516,0.000000,6.134516,12.292,0.055398,12.460,491.056,527.202
2878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02879.jpg,0.012151,0,0,0,1,0,0,,,0.002966,1.059769,4,32,128,1,1,4,5.890696,0.000000,5.890696,12.161,0.013423,12.427,393.889,429.958
2879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02880.jpg,0.012153,0,0,0,1,0,0,,,0.000004,1.000035,4,32,128,1,1,4,5.509666,0.000000,5.509666,13.679,0.013424,12.067,451.266,489.327
2880,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02881.jpg,0.024342,0,0,0,1,0,0,,,0.001576,1.014441,4,32,128,1,1,4,5.576589,0.000000,5.576589,12.118,0.024918,12.330,564.171,599.808
2881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02882.jpg,0.023352,0,0,0,1,0,0,,,0.004735,1.103249,4,32,128,1,1,4,5.944859,0.000000,5.944859,12.720,0.024871,12.505,574.374,610.903
2882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02883.jpg,0.023353,0,0,0,1,0,0,,,0.000003,1.000018,4,32,128,1,1,4,5.547555,0.000000,5.547555,12.186,0.024873,11.692,344.944,380.146
2883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02884.jpg,0.034476,0,0,0,0,0,0,,,0.360060,31.092554,4,32,128,1,1,4,5.225073,0.000000,5.225073,12.354,0.028569,12.563,485.579,521.751
