dataset,dataset_label,model,model_label,segment_index,start_index,end_index,start_frame,end_frame,length,start_image,end_image,low_conf_count,no_detection_count,weird_count,box_jump_count,high_conf_weird_count,bad_rate,good_rate,mean_top1_conf,fda_mix_bad_count,fda_mix_bad_rate,fda_mix_low_conf_count,fda_mix_weird_count,fda_mix_box_jump_count,fda_mix_high_conf_weird_count,fda_mix_max_bad_streak,current_odad_bad_count,current_odad_bad_rate,current_odad_low_conf_count,current_odad_weird_count,current_odad_box_jump_count,current_odad_high_conf_weird_count,current_odad_max_bad_streak,shadow_5500_bad_count,shadow_5500_bad_rate,shadow_5500_low_conf_count,shadow_5500_weird_count,shadow_5500_box_jump_count,shadow_5500_high_conf_weird_count,shadow_5500_max_bad_streak,shadow_6500_bad_count,shadow_6500_bad_rate,shadow_6500_low_conf_count,shadow_6500_weird_count,shadow_6500_box_jump_count,shadow_6500_high_conf_weird_count,shadow_6500_max_bad_streak,rank_by_model_length
lab,Lab,shadow_6500,Shadow 6500,48,2026,2043,2027,2044,18,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02027.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02044.jpg,18,0,2,4,0,1.0,0.0,0.06781596690416336,8,0.4444444477558136,2,8,0,2,4,18,1.0,18,5,7,0,18,13,0.7222222089767456,13,0,0,0,10,18,1.0,18,2,4,0,18,32
lab,Lab,shadow_6500,Shadow 6500,82,3280,3297,3281,3298,18,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03281.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03298.jpg,17,0,5,8,0,1.0,0.0,0.05335070192813873,1,0.0555555559694767,1,0,0,0,1,18,1.0,17,12,6,0,18,17,0.9444444179534912,17,4,6,0,17,18,1.0,17,5,8,0,18,33
lab,Lab,shadow_6500,Shadow 6500,103,4233,4250,4234,4251,18,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04234.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04251.jpg,17,0,11,11,0,1.0,0.0,0.09742701053619385,2,0.1111111119389534,0,2,0,2,1,18,1.0,6,18,0,1,18,15,0.8333333134651184,15,0,0,0,13,18,1.0,17,11,11,0,18,34
lab,Lab,shadow_6500,Shadow 6500,73,3143,3159,3144,3160,17,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03144.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03160.jpg,17,0,4,2,0,1.0,0.0,0.028229694813489914,9,0.529411792755127,4,5,0,0,4,17,1.0,17,4,3,0,17,17,1.0,17,2,1,0,17,17,1.0,17,4,2,0,17,35
lab,Lab,shadow_6500,Shadow 6500,35,1604,1619,1605,1620,16,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01605.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01620.jpg,11,0,14,4,0,1.0,0.0,0.24314996600151062,0,0.0,0,0,0,0,0,16,1.0,0,15,1,14,16,13,0.8125,11,10,6,0,13,16,1.0,11,14,4,0,16,36
lab,Lab,shadow_6500,Shadow 6500,168,6045,6060,6046,6061,16,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06046.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06061.jpg,0,0,13,6,7,1.0,0.0,0.7631347179412842,0,0.0,0,0,0,0,0,16,1.0,0,16,0,15,16,0,0.0,0,0,0,0,0,16,1.0,0,13,6,7,16,37
lab,Lab,shadow_6500,Shadow 6500,132,4935,4949,4936,4950,15,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04936.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04950.jpg,3,0,14,2,0,1.0,0.0,0.3272184729576111,13,0.8666666746139526,0,13,0,10,13,15,1.0,0,15,1,15,15,15,1.0,0,12,6,0,15,15,1.0,3,14,2,0,15,38
lab,Lab,shadow_6500,Shadow 6500,133,4952,4966,4953,4967,15,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04953.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04967.jpg,0,0,13,4,9,1.0,0.0,0.7742770314216614,5,0.3333333432674408,0,4,2,3,3,15,1.0,0,14,1,14,15,11,0.7333333492279053,0,8,6,5,6,15,1.0,0,13,4,9,15,39
lab,Lab,shadow_6500,Shadow 6500,18,941,954,942,955,14,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00942.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00955.jpg,14,0,2,2,0,1.0,0.0,0.0753471627831459,3,0.2142857164144516,1,3,0,0,2,11,0.7857142686843872,11,3,4,0,8,14,1.0,14,0,0,0,14,14,1.0,14,2,2,0,14,40
lab,Lab,shadow_6500,Shadow 6500,47,2011,2024,2012,2025,14,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02012.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02025.jpg,14,0,0,0,0,1.0,0.0,0.1422971785068512,4,0.2857142984867096,0,4,0,1,2,14,1.0,14,3,4,0,14,0,0.0,0,0,0,0,0,14,1.0,14,0,0,0,14,41
lab,Lab,shadow_6500,Shadow 6500,76,3197,3210,3198,3211,14,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03198.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03211.jpg,13,0,11,6,0,1.0,0.0,0.13335461914539337,9,0.6428571343421936,3,9,0,3,4,12,0.8571428656578064,9,5,6,0,10,14,1.0,14,8,6,0,14,14,1.0,13,11,6,0,14,42
lab,Lab,shadow_6500,Shadow 6500,107,4279,4291,4280,4292,13,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04280.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04292.jpg,13,0,2,2,0,1.0,0.0,0.12429845333099365,6,0.4615384638309479,1,6,0,0,3,10,0.7692307829856873,5,7,4,1,9,13,1.0,13,0,0,0,13,13,1.0,13,2,2,0,13,43
lab,Lab,shadow_6500,Shadow 6500,179,6476,6488,6477,6489,13,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06477.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06489.jpg,13,1,2,4,0,1.0,0.0,0.04136092960834503,11,0.8461538553237915,2,9,2,2,8,12,0.9230769276618958,12,7,8,0,12,11,0.8461538553237915,11,1,2,0,8,13,1.0,13,2,4,0,13,44
lab,Lab,shadow_6500,Shadow 6500,24,989,1000,990,1001,12,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00990.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01001.jpg,12,0,9,2,0,1.0,0.0,0.12719321250915527,3,0.25,0,3,0,0,2,11,0.9166666865348816,7,9,2,0,11,12,1.0,12,7,2,0,12,12,1.0,12,9,2,0,12,45
lab,Lab,shadow_6500,Shadow 6500,70,2816,2827,2817,2828,12,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02817.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02828.jpg,0,0,11,2,7,1.0,0.0,0.7027499079704285,6,0.5,0,5,2,0,6,12,1.0,0,12,1,12,12,0,0.0,0,0,0,0,0,12,1.0,0,11,2,7,12,46
lab,Lab,shadow_6500,Shadow 6500,100,3970,3981,3971,3982,12,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03971.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03982.jpg,1,0,10,4,0,1.0,0.0,0.491549015045166,2,0.1666666716337204,1,1,2,0,2,12,1.0,8,9,5,0,12,7,0.5833333134651184,7,4,3,0,4,12,1.0,1,10,4,0,12,47
lab,Lab,shadow_6500,Shadow 6500,183,6534,6545,6535,6546,12,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06535.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06546.jpg,12,0,1,3,0,1.0,0.0,0.04377171769738197,0,0.0,0,0,0,0,0,12,1.0,12,1,0,0,12,11,0.9166666865348816,11,0,0,0,11,12,1.0,12,1,3,0,12,48
lab,Lab,shadow_6500,Shadow 6500,89,3591,3600,3592,3601,10,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03592.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03601.jpg,5,0,9,2,0,1.0,0.0,0.23714308440685272,10,1.0,9,0,2,0,10,10,1.0,1,10,0,4,10,10,1.0,5,7,3,0,10,10,1.0,5,9,2,0,10,49
lab,Lab,shadow_6500,Shadow 6500,114,4348,4357,4349,4358,10,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04349.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04358.jpg,10,0,0,0,0,1.0,0.0,0.12103770673274994,0,0.0,0,0,0,0,0,9,0.8999999761581421,9,0,0,0,9,5,0.5,5,0,0,0,5,10,1.0,10,0,0,0,10,50
lab,Lab,shadow_6500,Shadow 6500,166,5970,5979,5971,5980,10,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05971.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05980.jpg,1,0,9,4,1,1.0,0.0,0.6161038875579834,3,0.30000001192092896,0,3,0,3,3,10,1.0,0,9,2,5,10,10,1.0,2,9,4,0,10,10,1.0,1,9,4,1,10,51
lab,Lab,shadow_6500,Shadow 6500,17,930,938,931,939,9,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00931.jpg,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00939.jpg,9,0,2,4,0,1.0,0.0,0.02741752192378044,1,0.1111111119389534,0,1,0,1,1,9,1.0,9,4,6,0,9,8,0.8888888955116272,8,0,0,0,6,9,1.0,9,2,4,0,9,52
