frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
3111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03112.jpg,1936,1216,1,0.280506,0.000,368.551,1675.387,1216.000,0.919416,1,0.220100,0.000,368.824,1675.449,1216.000,0.919807,1,0.220100,0.000,368.824,1675.449,1216.000,0.919807,0.000000,1.000000,0.000000,0,0,,,,,13.441,13.094,12.324
3112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03113.jpg,1936,1216,1,0.228881,11.297,406.210,1737.206,1216.000,0.916794,1,0.172768,11.310,406.176,1737.174,1216.000,0.917158,1,0.172768,11.310,406.176,1737.174,1216.000,0.917158,0.000000,1.000000,0.000000,0,0,,,,,12.611,12.220,12.176
3113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03114.jpg,1936,1216,1,0.258908,15.315,386.739,1738.771,1216.000,0.973418,1,0.194390,15.282,386.628,1738.797,1216.000,0.973320,1,0.194390,15.282,386.628,1738.797,1216.000,0.973320,0.000000,1.000000,0.000000,0,0,,,,,13.239,12.741,12.389
3114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03115.jpg,1936,1216,1,0.387958,56.898,482.430,1810.288,1216.000,0.832697,1,0.297984,56.882,482.712,1810.337,1216.000,0.832264,1,0.297984,56.882,482.712,1810.337,1216.000,0.832264,0.000000,1.000000,0.000000,0,0,,,,,12.443,12.958,12.320
3115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03116.jpg,1936,1216,1,0.292477,54.389,493.207,1809.924,1216.000,0.983718,1,0.236771,54.357,493.997,1809.987,1216.000,0.983020,1,0.236771,54.357,493.997,1809.987,1216.000,0.983020,0.000000,1.000000,0.000000,0,0,,,,,12.898,12.941,12.370
3116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03117.jpg,1936,1216,1,0.292507,56.591,493.057,1809.043,1216.000,0.998037,1,0.242649,56.570,493.837,1809.110,1216.000,0.998018,1,0.242649,56.570,493.837,1809.110,1216.000,0.998018,0.000000,1.000000,0.000000,0,0,,,,,12.327,12.071,11.986
3117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03118.jpg,1936,1216,1,0.216110,57.213,449.439,1811.613,1216.000,0.941403,1,0.171893,57.206,450.275,1811.642,1216.000,0.941428,1,0.171893,57.206,450.275,1811.642,1216.000,0.941428,0.000000,1.000000,0.000000,0,0,,,,,12.863,12.507,12.235
3118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03119.jpg,1936,1216,1,0.311309,56.204,476.226,1810.690,1216.000,0.964013,1,0.254918,56.212,477.066,1810.711,1216.000,0.963974,1,0.254918,56.212,477.066,1810.711,1216.000,0.963974,0.000000,1.000000,0.000000,0,0,,,,,12.282,12.808,12.380
3119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03120.jpg,1936,1216,1,0.175426,115.844,450.967,1879.671,1216.000,0.899747,1,0.140166,115.845,451.656,1879.704,1216.000,0.899540,1,0.140166,115.845,451.656,1879.704,1216.000,0.899540,0.000000,1.000000,0.000000,0,0,,,,,12.989,12.700,12.428
3120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03121.jpg,1936,1216,1,0.175426,115.844,450.967,1879.671,1216.000,1.000000,1,0.140166,115.845,451.656,1879.704,1216.000,1.000000,1,0.140166,115.845,451.656,1879.704,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.842,12.074,12.027
3121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03122.jpg,1936,1216,1,0.244483,56.717,462.177,1809.047,1216.000,0.915649,1,0.191305,56.716,463.097,1809.089,1216.000,0.915370,1,0.191305,56.716,463.097,1809.089,1216.000,0.915370,0.000000,1.000000,0.000000,0,0,,,,,12.943,12.597,12.299
3122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03123.jpg,1936,1216,1,0.244483,56.717,462.177,1809.047,1216.000,1.000000,1,0.191305,56.716,463.097,1809.089,1216.000,1.000000,1,0.191305,56.716,463.097,1809.089,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.198,11.906,13.184
3123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03124.jpg,1936,1216,1,0.121852,55.878,381.545,1814.657,1216.000,0.900059,1,0.088398,55.873,381.429,1814.701,1216.000,0.898833,1,0.088398,55.873,381.429,1814.701,1216.000,0.898833,0.000000,1.000000,0.000000,0,0,,,,,13.300,12.596,12.722
3124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03125.jpg,1936,1216,1,0.148655,57.823,475.863,1812.591,1216.000,0.884948,1,0.116812,57.808,476.639,1812.613,1216.000,0.883890,1,0.116812,57.808,476.639,1812.613,1216.000,0.883890,0.000000,1.000000,0.000000,0,0,,,,,12.135,11.900,12.125
3125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03126.jpg,1936,1216,1,0.044435,10.142,76.065,1578.725,1216.000,0.573980,1,0.036815,10.120,76.036,1578.746,1216.000,0.573417,1,0.036815,10.120,76.036,1578.746,1216.000,0.573417,0.000000,1.000000,0.000000,0,0,,,,,13.125,12.638,12.429
3126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03127.jpg,1936,1216,1,0.131021,59.690,458.021,1809.561,1216.000,0.586535,1,0.097145,59.707,458.172,1809.612,1216.000,0.586394,1,0.097145,59.707,458.172,1809.612,1216.000,0.586394,0.000000,1.000000,0.000000,0,0,,,,,12.197,12.298,12.190
3127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03128.jpg,1936,1216,1,0.065915,65.463,350.713,1814.179,1216.000,0.871153,1,0.051037,65.507,350.821,1814.236,1216.000,0.871074,1,0.051037,65.507,350.821,1814.236,1216.000,0.871074,0.000000,1.000000,0.000000,0,0,,,,,13.054,12.589,12.906
3128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03129.jpg,1936,1216,1,0.093603,53.932,464.120,1813.876,1216.000,0.863838,1,0.071419,53.929,464.255,1813.938,1216.000,0.863772,1,0.071419,53.929,464.255,1813.938,1216.000,0.863772,0.000000,1.000000,0.000000,0,0,,,,,12.098,11.766,11.934
3129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03130.jpg,1936,1216,1,0.049656,205.512,455.983,1909.731,1216.000,0.858141,1,0.038544,205.428,455.705,1909.813,1216.000,0.857749,1,0.038544,205.428,455.705,1909.813,1216.000,0.857749,0.000000,1.000000,0.000000,0,0,,,,,13.186,13.551,13.641
3130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03131.jpg,1936,1216,1,0.104691,58.406,412.634,1807.117,1216.000,0.820887,1,0.080007,58.415,413.282,1807.142,1216.000,0.821825,1,0.080007,58.415,413.282,1807.142,1216.000,0.821825,0.000000,1.000000,0.000000,0,0,,,,,12.139,11.894,12.400
3131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03132.jpg,1936,1216,1,0.091017,58.543,395.887,1804.076,1216.000,0.977835,1,0.066461,58.541,395.805,1804.124,1216.000,0.976969,1,0.066461,58.541,395.805,1804.124,1216.000,0.976969,0.000000,1.000000,0.000000,0,0,,,,,13.143,12.634,12.776
3132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03133.jpg,1936,1216,1,0.091017,58.543,395.887,1804.076,1216.000,1.000000,1,0.066461,58.541,395.805,1804.124,1216.000,1.000000,1,0.066461,58.541,395.805,1804.124,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.342,12.136,12.160
3133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03134.jpg,1936,1216,1,0.045304,238.564,773.094,1911.637,1216.000,0.468758,1,0.035198,238.483,774.103,1911.658,1216.000,0.467708,1,0.035198,238.483,774.103,1911.658,1216.000,0.467708,0.000000,1.000000,0.000000,0,0,,,,,13.046,12.662,12.447
3134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03135.jpg,1936,1216,1,0.087487,206.494,819.865,1921.779,1216.000,0.874662,1,0.069693,206.566,819.789,1921.858,1213.972,0.872435,1,0.069693,206.566,819.789,1921.858,1213.972,0.872435,0.000000,1.000000,0.000000,0,0,,,,,12.161,12.062,12.051
3135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03136.jpg,1936,1216,1,0.104436,304.003,808.435,1936.000,1216.000,0.910604,1,0.081227,304.043,808.340,1936.000,1216.000,0.906221,1,0.081227,304.043,808.340,1936.000,1216.000,0.906221,0.000000,1.000000,0.000000,0,0,,,,,12.956,12.592,12.225
3136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03137.jpg,1936,1216,1,0.089439,240.861,816.291,1917.521,1216.000,0.934173,1,0.070354,240.973,816.325,1917.490,1216.000,0.933905,1,0.070354,240.973,816.325,1917.490,1216.000,0.933905,0.000000,1.000000,0.000000,0,0,,,,,12.412,11.992,12.286
3137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03138.jpg,1936,1216,1,0.089439,240.861,816.291,1917.521,1216.000,1.000000,1,0.070354,240.973,816.325,1917.490,1216.000,1.000000,1,0.070354,240.973,816.325,1917.490,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.165,12.869,12.343
3138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03139.jpg,1936,1216,1,0.089439,240.861,816.291,1917.521,1216.000,1.000000,1,0.070354,240.973,816.325,1917.490,1216.000,1.000000,1,0.070354,240.973,816.325,1917.490,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.197,11.878,11.870
3139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03140.jpg,1936,1216,1,0.098437,346.005,814.252,1936.000,1216.000,0.922657,1,0.077071,345.777,814.074,1936.000,1216.000,0.922376,1,0.077071,345.777,814.074,1936.000,1216.000,0.922376,0.000000,1.000000,0.000000,0,0,,,,,13.115,12.438,12.321
3140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03141.jpg,1936,1216,1,0.062875,355.685,775.461,1936.000,1216.000,0.906880,1,0.048203,355.592,775.693,1936.000,1216.000,0.907684,1,0.048203,355.592,775.693,1936.000,1216.000,0.907684,0.000000,1.000000,0.000000,0,0,,,,,12.422,11.963,11.992
3141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03142.jpg,1936,1216,1,0.062875,355.685,775.461,1936.000,1216.000,1.000000,1,0.048203,355.592,775.693,1936.000,1216.000,1.000000,1,0.048203,355.592,775.693,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.238,12.580,12.184
3142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03143.jpg,1936,1216,1,0.444836,784.362,813.842,981.316,1143.100,0.093148,1,0.456091,783.562,813.716,981.518,1145.788,0.094466,1,0.456091,783.562,813.716,981.518,1145.788,0.094466,0.000000,1.000000,0.000000,0,0,,,,,12.112,11.853,11.878
3143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03144.jpg,1936,1216,1,0.105362,245.491,816.519,1924.162,1216.000,0.095841,1,0.084377,245.686,816.419,1924.216,1213.466,0.097753,1,0.084377,245.686,816.419,1924.216,1213.466,0.097753,0.000000,1.000000,0.000000,0,0,,,,,13.220,12.714,12.227
3144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03145.jpg,1936,1216,1,0.105362,245.491,816.519,1924.162,1216.000,1.000000,1,0.084377,245.686,816.419,1924.216,1213.466,1.000000,1,0.084377,245.686,816.419,1924.216,1213.466,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.275,12.383,12.319
3145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03146.jpg,1936,1216,1,0.092577,781.934,812.839,983.901,1149.880,0.100289,1,0.094929,781.200,812.694,984.012,1154.230,0.102684,1,0.094929,781.200,812.694,984.012,1154.230,0.102684,0.000000,1.000000,0.000000,0,0,,,,,13.167,12.953,12.367
3146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03147.jpg,1936,1216,1,0.029298,787.653,746.463,979.747,1147.457,0.795310,1,0.030160,786.863,746.083,979.983,1148.353,0.789253,1,0.030160,786.863,746.083,979.983,1148.353,0.789253,0.000000,1.000000,0.000000,0,0,,,,,12.143,11.956,12.019
3147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03148.jpg,1936,1216,1,0.081896,179.034,809.069,1932.406,1216.000,0.089593,1,0.062947,179.053,808.963,1932.440,1216.000,0.090300,1,0.062947,179.053,808.963,1932.440,1216.000,0.090300,0.000000,1.000000,0.000000,0,0,,,,,12.864,12.442,12.051
3148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03149.jpg,1936,1216,1,0.087426,244.425,671.744,1924.224,1216.000,0.723974,1,0.066430,244.410,672.610,1924.245,1216.000,0.725282,1,0.066430,244.410,672.610,1924.245,1216.000,0.725282,0.000000,1.000000,0.000000,0,0,,,,,11.983,12.008,11.962
3149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03150.jpg,1936,1216,1,0.086297,322.333,802.571,1936.000,1216.000,0.720554,1,0.068857,321.820,802.604,1936.000,1215.224,0.720525,1,0.068857,321.820,802.604,1936.000,1215.224,0.720525,0.000000,1.000000,0.000000,0,0,,,,,12.991,12.784,13.104
3150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03151.jpg,1936,1216,1,0.086297,322.333,802.571,1936.000,1216.000,1.000000,1,0.068857,321.820,802.604,1936.000,1215.224,1.000000,1,0.068857,321.820,802.604,1936.000,1215.224,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.242,11.953,12.127
3151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03152.jpg,1936,1216,1,0.080203,459.888,789.195,1900.253,1216.000,0.867550,1,0.062866,460.386,789.510,1900.288,1216.000,0.866066,1,0.062866,460.386,789.510,1900.288,1216.000,0.866066,0.000000,1.000000,0.000000,0,0,,,,,13.019,12.724,12.390
3152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03153.jpg,1936,1216,1,0.080203,459.888,789.195,1900.253,1216.000,1.000000,1,0.062866,460.386,789.510,1900.288,1216.000,1.000000,1,0.062866,460.386,789.510,1900.288,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.170,11.740,12.484
3153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03154.jpg,1936,1216,1,0.163550,760.947,742.623,964.905,1143.715,0.115830,1,0.169408,760.271,742.433,965.361,1144.470,0.116709,1,0.169408,760.271,742.433,965.361,1144.470,0.116709,0.000000,1.000000,0.000000,0,0,,,,,12.677,12.443,12.453
3154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03155.jpg,1936,1216,1,0.077063,386.769,820.069,1923.629,1212.384,0.106687,1,0.061346,386.700,819.991,1923.680,1211.209,0.107821,1,0.061346,386.700,819.991,1923.680,1211.209,0.107821,0.000000,1.000000,0.000000,0,0,,,,,13.099,12.032,12.153
3155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03156.jpg,1936,1216,1,0.088905,327.993,820.313,1923.247,1213.094,0.960610,1,0.072224,328.052,820.182,1923.285,1211.703,0.961330,1,0.072224,328.052,820.182,1923.285,1211.703,0.961330,0.000000,1.000000,0.000000,0,0,,,,,13.321,12.708,12.662
3156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03157.jpg,1936,1216,1,0.088905,327.993,820.313,1923.247,1213.094,1.000000,1,0.072224,328.052,820.182,1923.285,1211.703,1.000000,1,0.072224,328.052,820.182,1923.285,1211.703,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.189,11.972,12.123
3157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03158.jpg,1936,1216,1,0.152039,261.998,819.726,1936.000,1216.000,0.944556,1,0.124458,262.009,819.352,1936.000,1213.733,0.946040,1,0.124458,262.009,819.352,1936.000,1213.733,0.946040,0.000000,1.000000,0.000000,0,0,,,,,12.736,12.534,12.615
3158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03159.jpg,1936,1216,1,0.152039,261.998,819.726,1936.000,1216.000,1.000000,1,0.124458,262.009,819.352,1936.000,1213.733,1.000000,1,0.124458,262.009,819.352,1936.000,1213.733,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.548,12.617,13.782
3159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03160.jpg,1936,1216,1,0.181125,39.631,812.991,1738.112,1216.000,0.766719,1,0.154685,39.669,812.700,1738.132,1216.000,0.762956,1,0.154685,39.669,812.700,1738.132,1216.000,0.762956,0.000000,1.000000,0.000000,0,0,,,,,12.729,12.289,12.247
3160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03161.jpg,1936,1216,1,0.636647,785.462,813.112,977.973,1140.694,0.092130,1,0.649385,784.554,813.603,978.389,1141.411,0.092761,1,0.649385,784.554,813.603,978.389,1141.411,0.092761,0.000000,1.000000,0.000000,0,0,,,,,12.203,12.175,12.052
3161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03162.jpg,1936,1216,1,0.678440,782.368,816.355,974.657,1138.269,0.950749,1,0.690259,781.576,816.256,975.174,1139.636,0.955649,1,0.690259,781.576,816.256,975.174,1139.636,0.955649,0.000000,1.000000,0.000000,0,0,,,,,13.265,12.825,12.443
3162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03163.jpg,1936,1216,1,0.677110,785.074,814.534,975.914,1140.709,0.966903,1,0.689408,784.167,815.147,976.455,1141.328,0.971827,1,0.689408,784.167,815.147,976.455,1141.328,0.971827,0.000000,1.000000,0.000000,0,0,,,,,12.418,12.181,12.356
3163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03164.jpg,1936,1216,1,0.761982,779.595,813.559,969.465,1139.162,0.932219,1,0.773856,778.783,814.313,970.136,1139.502,0.933364,1,0.773856,778.783,814.313,970.136,1139.502,0.933364,0.000000,1.000000,0.000000,0,0,,,,,13.843,13.391,12.958
3164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03165.jpg,1936,1216,1,0.761982,779.595,813.559,969.465,1139.162,1.000000,1,0.773856,778.783,814.313,970.136,1139.502,1.000000,1,0.773856,778.783,814.313,970.136,1139.502,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.348,12.137,12.169
3165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03166.jpg,1936,1216,1,0.812723,777.446,816.920,968.102,1140.637,0.967336,1,0.823787,776.822,816.829,968.809,1142.044,0.967948,1,0.823957,776.822,816.820,968.775,1142.037,0.967820,0.000170,0.999769,0.018998,1,1,1.266063,0.177169,0.238316,0.850579,13.944,12.746,13.479
3166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03167.jpg,1936,1216,1,0.835228,777.306,815.818,968.435,1140.640,0.994126,1,0.845974,776.621,815.715,968.834,1141.818,0.994728,1,0.846465,776.623,815.688,968.769,1141.795,0.994730,0.000491,0.999495,0.040493,1,1,2.007044,0.511124,0.548649,0.947269,13.290,12.276,13.656
3167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03168.jpg,1936,1216,1,0.803498,777.623,817.111,970.687,1143.746,0.973541,1,0.815000,776.980,816.962,971.264,1145.602,0.970707,1,0.815714,776.965,816.929,971.193,1145.575,0.970844,0.000714,0.999375,0.052433,1,1,1.362099,0.174976,0.265557,0.921567,12.773,12.325,13.376
3168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03169.jpg,1936,1216,1,0.865912,785.783,819.393,976.429,1140.862,0.915777,1,0.874493,784.810,818.988,976.682,1141.414,0.916478,1,0.875241,784.793,818.930,976.599,1141.419,0.916682,0.000747,0.999281,0.056786,1,1,1.711344,0.349908,0.426971,0.934465,13.038,13.384,12.814
3169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03170.jpg,1936,1216,1,0.787628,783.831,814.378,974.788,1144.902,0.954680,1,0.801779,782.912,815.569,975.205,1144.722,0.962651,1,0.801779,782.912,815.569,975.205,1144.722,0.963331,0.000000,1.000000,0.000000,0,0,,,,,12.485,12.331,12.220
3170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03171.jpg,1936,1216,1,0.834215,786.840,819.657,973.562,1144.320,0.960486,1,0.846554,785.866,819.455,973.983,1146.265,0.962322,1,0.847761,785.883,819.467,973.823,1146.209,0.961542,0.001207,0.998848,0.074969,1,1,1.523437,0.159683,0.376117,0.987638,12.234,11.880,13.321
3171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03172.jpg,1936,1216,1,0.834285,786.838,819.651,973.561,1144.327,0.999945,1,0.847761,785.883,819.467,973.823,1146.209,0.998848,1,0.849068,785.926,819.505,973.669,1146.128,0.998596,0.001307,0.998596,0.059452,1,1,1.394332,0.157502,0.254777,0.982053,13.327,12.653,12.670
3172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03173.jpg,1936,1216,1,0.864998,788.883,820.843,976.970,1142.791,0.963297,1,0.878212,786.623,815.826,976.568,1145.462,0.968758,1,0.879329,786.826,815.874,976.580,1145.399,0.967161,0.001117,0.998537,0.107379,1,1,1.399115,0.244522,0.242851,0.911742,12.149,11.960,12.660
3173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03174.jpg,1936,1216,1,0.849697,790.487,815.121,978.908,1142.901,0.964041,1,0.865358,789.957,815.061,979.044,1144.109,0.963682,1,0.866708,790.164,815.095,979.085,1144.041,0.963423,0.001350,0.998377,0.125448,1,1,1.239844,0.129917,0.270312,0.839615,12.753,15.495,13.472
3174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03175.jpg,1936,1216,1,0.785103,793.270,816.987,982.455,1143.348,0.960332,1,0.802344,792.710,816.901,982.396,1144.882,0.960730,1,0.802344,792.710,816.901,982.396,1144.882,0.961878,0.000000,1.000000,0.000000,0,0,,,,,12.414,12.856,12.008
3175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03176.jpg,1936,1216,1,0.889074,794.561,815.653,981.971,1144.109,0.984358,1,0.903036,794.251,815.626,982.035,1145.402,0.984642,1,0.904141,794.422,815.629,982.039,1145.313,0.984041,0.001105,0.998792,0.097583,1,1,1.029095,0.126149,0.178518,0.724428,15.187,12.683,13.108
3176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03177.jpg,1936,1216,1,0.863810,794.831,816.078,984.319,1144.597,0.983483,1,0.880408,794.712,816.042,984.263,1145.911,0.983107,1,0.881711,794.867,816.029,984.234,1145.816,0.983410,0.001303,0.998695,0.083408,1,1,1.331543,0.242731,0.331990,0.756823,12.741,11.931,13.577
3177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03178.jpg,1936,1216,1,0.821415,795.409,815.986,986.895,1145.545,0.980482,1,0.842006,795.434,815.930,986.661,1146.908,0.980458,1,0.843565,795.594,815.868,986.597,1146.779,0.980553,0.001559,0.998251,0.107000,1,1,1.269242,0.169029,0.283696,0.816517,12.759,12.647,12.988
3178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03179.jpg,1936,1216,1,0.869501,796.141,815.900,985.825,1145.278,0.989527,1,0.888568,796.290,815.797,985.599,1146.485,0.988310,1,0.890042,796.429,815.784,985.554,1146.343,0.988617,0.001475,0.998562,0.090505,1,1,1.445985,0.199734,0.422835,0.823415,13.006,12.570,13.365
