frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,teacher_selected_score_memory,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
566,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00567.jpg,0.705039,0,0,0,1,0,1,1,1.679476,0.705039,0.974437,,0,,,0.002658,1.007519,4,32,1,1,1,4,4.968091,4.968091,12.582,0.355944,12.140,621.022,657.540
567,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00568.jpg,0.704264,0,0,0,1,0,1,1,1.628892,0.704264,0.924628,,0,,,0.007690,1.023581,4,32,1,1,1,4,5.272661,5.272661,12.692,0.390154,13.303,589.680,628.927
568,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00569.jpg,0.694948,0,0,0,1,0,1,1,1.667571,0.694948,0.972623,,0,,,0.002568,1.008914,4,32,1,1,1,4,4.722393,4.722393,12.494,0.398150,12.657,589.307,626.091
569,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00570.jpg,0.752513,0,0,0,1,0,1,1,1.727606,0.752513,0.975092,,0,,,0.002520,1.007536,4,32,1,1,1,4,4.848161,4.848161,12.592,0.486818,12.663,300.430,337.101
570,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00571.jpg,0.724897,0,0,0,1,0,1,1,1.634037,0.724897,0.909139,,0,,,0.008917,1.029930,4,32,1,1,1,4,5.862507,5.862507,12.421,0.374410,12.689,390.682,427.544
571,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00572.jpg,0.724601,0,0,0,1,0,1,1,1.724594,0.724601,0.999992,,0,,,0.000001,1.000002,4,32,1,1,1,4,5.120143,5.120143,12.386,0.374771,14.734,419.851,461.675
572,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00573.jpg,0.734168,0,0,0,1,0,1,1,1.723951,0.734168,0.989783,,0,,,0.000977,1.003225,4,32,1,1,1,4,4.730121,4.730121,13.036,0.378767,12.625,507.952,547.725
573,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00574.jpg,0.698567,0,0,0,1,0,1,1,1.583011,0.698567,0.884443,,0,,,0.012469,1.035249,4,32,1,1,1,4,5.611508,5.611508,13.337,0.292193,12.993,397.022,436.831
574,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00575.jpg,0.679385,0,0,0,1,0,1,1,1.513938,0.679385,0.834553,,0,,,0.017826,1.052933,4,32,1,1,1,4,5.250400,5.250400,11.880,0.329488,13.733,549.135,588.654
575,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00576.jpg,0.713023,0,0,0,1,0,1,1,1.626686,0.713023,0.913663,,0,,,0.009109,1.023092,4,32,1,1,1,4,4.943955,4.943955,12.579,0.363184,12.372,687.703,725.549
576,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00577.jpg,0.648097,0,0,0,1,0,1,1,1.476216,0.648097,0.828120,,0,,,0.018523,1.055313,4,32,1,1,1,4,5.083003,5.083003,12.511,0.260938,13.036,386.065,424.784
577,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00578.jpg,0.714358,0,0,0,1,0,1,1,1.482033,0.714358,0.767675,,0,,,0.025791,1.076661,4,32,1,1,1,4,4.777035,4.777035,12.581,0.469304,12.878,606.945,645.467
578,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00579.jpg,0.714130,0,0,0,1,0,1,1,1.714126,0.714130,0.999996,,0,,,0.000000,1.000000,4,32,1,1,1,4,5.327425,5.327425,12.450,0.470130,12.658,482.740,521.035
579,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00580.jpg,0.704412,0,0,0,1,0,1,1,1.654616,0.704412,0.950204,,0,,,0.005160,1.012252,4,32,1,1,1,4,5.181637,5.181637,12.589,0.414705,12.772,540.001,578.447
580,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00581.jpg,0.610204,0,0,0,1,0,1,1,1.326579,0.610204,0.716375,,0,,,0.032382,1.095456,4,32,1,1,1,4,4.721357,4.721357,11.927,0.197951,13.184,603.182,641.721
581,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00582.jpg,0.560522,0,0,0,1,0,1,1,1.398404,0.560522,0.837881,,0,,,0.017976,1.050006,4,32,1,1,1,4,4.783120,4.783120,13.091,0.166033,13.391,417.664,457.365
582,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00583.jpg,0.560042,0,0,0,1,0,1,1,1.560040,0.560042,0.999998,,0,,,0.000000,1.000001,4,32,1,1,1,4,5.224326,5.224326,12.342,0.165872,12.855,625.169,663.929
583,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00584.jpg,0.559562,0,0,0,1,0,1,1,1.559561,0.559562,0.999999,,0,,,0.000000,1.000000,4,32,1,1,1,4,4.936921,4.936921,12.583,0.165588,12.843,788.675,827.617
584,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00585.jpg,0.644436,0,0,0,1,0,1,1,1.585678,0.644436,0.941242,,0,,,0.005981,1.018170,4,32,1,1,1,4,5.055995,5.055995,12.592,0.279651,12.687,443.465,482.061
585,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00586.jpg,0.596645,0,0,0,1,0,1,1,1.581405,0.596645,0.984760,,0,,,0.001429,1.004916,4,32,1,1,1,4,5.105915,5.105915,12.966,0.191089,13.105,553.568,593.381
586,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00587.jpg,0.619231,0,0,0,1,0,1,1,1.552273,0.619231,0.933042,,0,,,0.007024,1.020198,4,32,1,1,1,4,5.166667,5.166667,12.614,0.227046,12.781,517.910,555.192
587,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00588.jpg,0.618827,0,0,0,1,0,1,1,1.618826,0.618827,1.000000,,0,,,0.000000,1.000000,4,32,1,1,1,4,5.028592,5.028592,13.258,0.227095,12.315,613.674,650.491
588,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00589.jpg,0.618424,0,0,0,1,0,1,1,1.618422,0.618424,0.999999,,0,,,0.000000,1.000000,4,32,1,1,1,4,5.417236,5.417236,12.217,0.226717,12.310,691.947,729.932
589,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00590.jpg,0.737639,0,0,0,1,0,1,1,1.652644,0.737639,0.915005,,0,,,0.008328,1.027902,4,32,1,1,1,4,5.097260,5.097260,12.645,0.406713,12.389,576.090,612.422
590,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00591.jpg,0.615238,0,0,0,1,0,1,1,1.595835,0.615238,0.980597,,0,,,0.002061,1.005546,4,32,1,1,1,4,5.270530,5.270530,12.204,0.194218,12.649,428.512,466.398
591,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00592.jpg,0.689200,0,0,0,1,0,1,1,1.677661,0.689200,0.988461,,0,,,0.001171,1.003442,4,32,1,1,1,4,4.707279,4.707279,12.664,0.310396,13.046,582.856,620.037
592,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00593.jpg,0.626013,0,0,0,1,0,1,1,1.571343,0.626013,0.945330,,0,,,0.005655,1.016567,4,32,1,1,1,4,4.795555,4.795555,12.485,0.194611,12.894,469.327,506.420
593,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00594.jpg,0.579374,0,0,0,1,0,1,1,1.481466,0.579374,0.902092,,0,,,0.010393,1.029948,4,32,1,1,1,4,4.673097,4.673097,12.399,0.150273,12.693,388.816,425.161
594,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00595.jpg,0.612273,0,0,0,1,0,1,1,1.534890,0.612273,0.922618,,0,,,0.008169,1.023390,4,32,1,1,1,4,4.910557,4.910557,12.516,0.136618,12.617,502.137,539.238
595,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00596.jpg,0.581042,0,0,0,1,0,1,1,1.352463,0.581042,0.771421,,0,,,0.025765,1.073772,4,32,1,1,1,4,4.711270,4.711270,12.561,0.108646,12.746,464.609,501.796
596,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00597.jpg,0.604550,0,0,0,1,0,1,1,1.308238,0.604550,0.703688,,0,,,0.034113,1.100066,4,32,1,1,1,4,5.198818,5.198818,12.741,0.120168,12.533,441.802,480.434
597,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00598.jpg,0.546586,0,0,0,1,0,1,1,1.539400,0.546586,0.992814,,0,,,0.000728,1.002140,4,32,1,1,1,4,4.629241,4.629241,12.899,0.094953,13.102,498.127,535.343
598,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00599.jpg,0.531987,0,0,0,1,0,1,1,1.526797,0.531987,0.994810,,0,,,0.000525,1.001544,4,32,1,1,1,4,5.101749,5.101749,12.569,0.082126,13.107,554.347,594.618
599,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00600.jpg,0.578323,0,0,0,1,0,1,1,1.577396,0.578323,0.999074,,0,,,0.000094,1.000275,4,32,1,1,1,4,4.411504,4.411504,12.930,0.089461,12.281,583.758,620.555
600,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00601.jpg,0.571999,0,0,0,1,0,1,1,1.558084,0.571999,0.986084,,0,,,0.001415,1.004151,4,32,1,1,1,4,5.102971,5.102971,11.958,0.099767,12.734,401.061,437.245
601,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00602.jpg,0.572898,0,0,0,1,0,1,1,1.488541,0.572898,0.915643,,0,,,0.008735,1.026193,4,32,1,1,1,4,5.198294,5.198294,13.029,0.123675,12.021,267.638,303.939
602,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00603.jpg,0.572347,0,0,0,1,0,1,1,1.572345,0.572347,0.999998,,0,,,0.000000,1.000001,4,32,1,1,1,4,4.830894,4.830894,12.140,0.123699,12.813,548.468,585.010
603,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00604.jpg,0.563586,0,0,0,1,0,1,1,1.457386,0.563586,0.893800,,0,,,0.011099,1.033283,4,32,1,1,1,4,4.764299,4.764299,12.537,0.103845,12.418,616.374,652.854
604,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00605.jpg,0.513228,0,0,0,1,0,1,1,1.503611,0.513228,0.990383,,0,,,0.000981,1.002848,4,32,1,1,1,4,5.234696,5.234696,12.015,0.048076,12.630,699.336,737.279
605,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00606.jpg,0.512402,0,0,0,1,0,1,1,1.512400,0.512402,0.999998,,0,,,0.000000,1.000001,4,32,1,1,1,4,5.018279,5.018279,12.958,0.047909,12.616,470.662,507.580
606,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00607.jpg,0.511576,0,0,0,1,0,1,1,1.511576,0.511576,0.999999,,0,,,0.000000,1.000000,4,32,1,1,1,4,5.585403,5.585403,12.609,0.047807,13.087,486.758,524.472
607,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00608.jpg,0.564791,0,0,0,1,0,1,1,1.513160,0.564791,0.948369,,0,,,0.005366,1.015528,4,32,1,1,1,4,4.591277,4.591277,13.327,0.100145,12.776,467.955,505.976
608,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00609.jpg,0.526502,0,0,0,1,0,1,1,1.465153,0.526502,0.938651,,0,,,0.006449,1.018377,4,32,1,1,1,4,4.366047,4.366047,12.614,0.077486,13.262,471.488,509.685
609,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00610.jpg,0.451665,0,0,0,1,0,2,1,1.441431,0.451665,0.989766,,0,,,0.001063,1.002975,4,32,1,1,1,4,4.571799,4.571799,12.441,0.129217,12.625,465.779,503.951
610,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00611.jpg,0.569046,0,0,0,1,0,1,1,1.520410,0.569046,0.951364,,0,,,0.005103,1.014442,4,32,1,1,1,4,6.064577,6.064577,12.611,0.112407,12.771,398.365,436.950
611,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00612.jpg,0.382708,0,0,0,1,0,1,1,1.199910,0.382708,0.817202,,0,,,0.019760,1.059237,4,32,1,1,1,4,5.325700,5.325700,13.283,0.150817,12.582,388.491,427.646
612,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00613.jpg,0.553763,0,0,0,1,0,1,1,1.492651,0.553763,0.938889,,0,,,0.006210,1.018969,4,32,1,1,1,4,4.715471,4.715471,12.489,0.190872,12.734,359.383,398.303
613,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00614.jpg,0.452557,0,0,0,1,0,1,1,1.380326,0.452557,0.927769,,0,,,0.007374,1.022525,4,32,1,1,1,4,5.137276,5.137276,13.247,0.078270,12.295,533.098,571.941
614,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00615.jpg,0.378112,0,0,0,1,0,1,1,0.462115,0.378112,0.084003,,0,,,0.163766,1.448362,4,32,1,1,1,4,5.559097,5.559097,11.960,0.304329,12.639,461.594,499.383
615,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00616.jpg,0.377867,0,0,0,1,0,1,1,1.377801,0.377867,0.999934,,0,,,0.000007,1.000020,4,32,1,1,1,4,5.098844,5.098844,12.634,0.304810,12.158,392.766,429.203
616,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00617.jpg,0.437949,0,0,0,1,0,1,1,0.521816,0.437949,0.083867,,0,,,0.164431,1.411549,4,32,1,1,1,4,5.146916,5.146916,12.015,0.188352,12.301,657.021,693.108
617,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00618.jpg,0.486894,0,0,0,1,0,1,1,1.480871,0.486894,0.993977,,0,,,0.000597,1.001832,4,32,1,1,1,4,4.962760,4.962760,12.533,0.132729,13.056,500.946,537.952
618,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00619.jpg,0.431160,0,0,0,1,0,1,1,1.420998,0.431160,0.989837,,0,,,0.001007,1.003102,4,32,1,1,1,4,5.421510,5.421510,12.138,0.206436,12.745,678.671,715.921
619,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00620.jpg,0.457051,0,0,0,1,0,2,1,1.413713,0.457051,0.956662,,0,,,0.004353,1.013409,4,32,1,1,1,4,5.399489,5.399489,12.489,0.254398,12.980,543.398,581.928
620,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00621.jpg,0.401466,0,0,0,1,0,1,1,1.374408,0.401466,0.972942,,0,,,0.002706,1.008295,4,32,1,1,1,4,4.793810,4.793810,12.641,0.072953,12.725,608.022,647.149
621,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00622.jpg,0.463521,0,0,0,1,0,1,1,0.520595,0.463521,0.057074,,0,,,0.176059,1.311273,4,32,1,1,1,4,4.862448,4.862448,12.964,0.158727,12.485,267.628,306.135
622,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00623.jpg,0.288362,0,0,0,1,0,2,1,0.526121,0.288362,0.237760,,0,,,0.119901,1.198373,4,32,1,1,1,4,4.699688,4.699688,14.614,0.162562,12.455,547.366,588.118
623,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00624.jpg,0.301096,0,0,0,1,0,1,1,1.149093,0.301096,0.847997,,0,,,0.017566,1.044073,4,32,1,1,1,4,5.401671,5.401671,12.900,0.134779,15.569,505.496,546.077
624,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00625.jpg,0.468348,0,0,0,1,0,1,1,1.132631,0.468348,0.664283,,0,,,0.039523,1.115162,4,32,1,1,1,4,4.684250,4.684250,11.854,0.069584,12.535,787.374,825.741
625,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00626.jpg,0.384831,0,0,0,1,0,1,1,0.961965,0.384831,0.577134,,0,,,0.057350,1.103191,4,32,1,1,1,4,4.964566,4.964566,12.316,0.081660,12.503,488.666,524.822
626,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00627.jpg,0.461906,0,0,0,1,0,1,1,1.114063,0.461906,0.652157,,0,,,0.043463,1.111187,4,32,1,1,1,4,4.818145,4.818145,12.049,0.155482,12.076,775.186,810.809
627,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00628.jpg,0.527359,0,0,0,1,0,1,1,1.234683,0.527359,0.707324,,0,,,0.032021,1.104613,4,32,1,1,1,4,4.734725,4.734725,12.848,0.085254,13.069,386.908,424.279
628,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00629.jpg,0.303567,0,0,0,1,0,1,1,0.524828,0.303567,0.221261,,0,,,0.124235,1.312528,4,32,1,1,1,4,4.762262,4.762262,11.714,0.084658,12.602,539.627,577.336
629,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00630.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,5.049304,5.049304,12.328,0.264382,12.522,455.952,494.013
630,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00631.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.416524,4.416524,12.484,0.264510,12.863,580.579,619.722
631,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00632.jpg,0.273404,0,0,0,1,0,1,1,0.273404,0.273404,0.000000,,0,,,,,4,32,1,1,1,4,5.314298,5.314298,13.043,0.038303,12.780,489.478,526.679
632,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00633.jpg,0.457069,0,0,0,1,0,1,1,0.553151,0.457069,0.096081,,0,,,0.159362,1.450781,4,32,1,1,1,4,4.711724,4.711724,12.480,0.152024,12.714,509.060,547.608
633,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00634.jpg,0.474488,0,0,0,1,0,1,1,1.292627,0.474488,0.818139,,0,,,0.020902,1.007115,4,32,1,1,1,4,5.598938,5.598938,12.372,0.532001,12.812,632.060,670.223
634,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00635.jpg,0.568606,0,0,0,1,0,1,1,1.481867,0.568606,0.913262,,0,,,0.009051,1.012324,4,32,1,1,1,4,5.124309,5.124309,12.465,0.548545,14.367,380.072,420.180
635,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00636.jpg,0.568465,0,0,0,1,0,1,1,1.568394,0.568465,0.999930,,0,,,0.000007,1.000022,4,32,1,1,1,4,4.734846,4.734846,12.371,0.548661,12.762,374.517,410.988
636,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00637.jpg,0.568324,0,0,0,1,0,1,1,1.568298,0.568324,0.999974,,0,,,0.000003,1.000005,4,32,1,1,1,4,5.007079,5.007079,11.816,0.548923,12.640,422.895,460.416
637,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00638.jpg,0.609728,0,0,0,1,0,2,1,1.590717,0.609728,0.980990,,0,,,0.001965,1.002350,4,32,1,1,1,4,5.036174,5.036174,12.964,0.608182,12.299,384.345,422.011
638,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00639.jpg,0.254235,0,0,0,1,0,1,1,0.862540,0.254235,0.608305,,0,,,0.041397,1.162458,4,32,1,1,1,4,5.426323,5.426323,11.931,0.161081,12.566,425.706,463.112
639,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00640.jpg,0.437081,0,0,0,0,0,1,1,0.437081,0.437081,0.000000,,0,,,0.237154,16.852068,4,32,1,1,1,4,5.024709,5.024709,12.921,0.603059,12.917,518.268,556.451
640,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00641.jpg,0.361761,0,0,0,1,0,2,2,1.340468,0.361761,0.978707,,0,,,0.000566,1.007350,4,32,1,1,1,4,4.596486,4.596486,12.017,0.610205,12.707,684.530,722.745
641,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00642.jpg,0.509137,0,0,0,0,0,1,1,0.509137,0.509137,0.000000,,0,,,0.245227,16.160637,4,32,1,1,1,4,4.703173,4.703173,13.157,0.370963,12.783,435.047,474.293
642,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00643.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.918447,4.918447,12.505,0.089205,12.484,439.645,477.713
643,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00644.jpg,0.425186,0,0,0,1,0,1,1,0.425186,0.425186,0.000000,,0,,,,,4,32,1,1,1,4,5.458109,5.458109,12.400,0.077213,12.701,457.836,494.274
644,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00645.jpg,0.428858,0,0,0,1,0,1,1,1.406592,0.428858,0.977734,,0,,,0.002359,1.005273,4,32,1,1,1,4,5.136671,5.136671,12.427,0.074768,12.676,437.974,474.848
645,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00646.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.947621,4.947621,13.399,0.078530,12.342,437.841,476.714
646,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00647.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.894340,4.894340,11.675,0.068348,12.384,551.245,588.122
647,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00648.jpg,0.743135,0,0,0,1,0,1,1,0.743135,0.743135,0.000000,,0,,,,,4,32,1,1,1,4,5.152396,5.152396,13.026,0.957285,12.786,786.371,823.502
648,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00649.jpg,0.743525,0,0,0,1,0,1,1,1.743482,0.743525,0.999957,,0,,,0.000002,1.000019,4,32,1,1,1,4,4.958751,4.958751,12.372,0.957360,12.528,552.565,590.598
649,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00650.jpg,0.000000,0,0,0,0,0,0,0,,,,,0,,,,,4,32,1,1,1,4,4.737770,4.737770,12.965,0.439648,12.759,388.566,425.662
650,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00651.jpg,0.385405,0,0,0,1,0,1,1,0.385405,0.385405,0.000000,,0,,,,,4,32,1,1,1,4,5.196062,5.196062,12.435,0.330058,12.503,361.313,398.004
651,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00652.jpg,0.384970,0,0,0,1,0,1,1,1.384948,0.384970,0.999978,,0,,,0.000003,1.000004,4,32,1,1,1,4,4.937436,4.937436,12.765,0.330828,12.818,534.409,575.411
652,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00653.jpg,0.594337,0,0,0,0,0,2,1,0.594337,0.594337,0.000000,,0,,,0.130955,15.831812,4,32,1,1,1,4,4.838003,4.838003,12.168,0.927368,13.033,632.958,672.854
653,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00654.jpg,0.594860,0,0,0,1,0,2,1,1.594636,0.594860,0.999777,,0,,,0.000012,1.000096,4,32,1,1,1,4,4.494883,4.494883,13.061,0.927524,12.633,724.283,762.938
654,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00655.jpg,0.425877,0,0,0,0,0,1,1,0.425877,0.425877,0.000000,,0,,,0.179867,13.241497,4,32,1,1,1,4,4.387651,4.387651,12.572,0.345217,12.800,515.627,554.248
655,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00656.jpg,0.352748,0,0,0,1,0,2,2,0.670628,0.352748,0.317880,,0,,,0.086709,1.353491,4,32,1,1,1,4,4.459397,4.459397,12.277,0.549984,12.506,355.242,391.236
656,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00657.jpg,0.677502,0,0,0,0,0,2,1,0.677502,0.677502,0.000000,,0,,,0.073742,25.904472,4,32,1,1,1,4,5.210316,5.210316,12.434,0.776530,12.643,395.650,433.701
657,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00658.jpg,0.621331,0,0,0,1,0,2,1,1.543959,0.621331,0.922628,,0,,,0.003836,1.008598,4,32,1,1,1,4,4.934934,4.934934,12.462,0.879143,12.451,524.691,560.944
658,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00659.jpg,0.582933,0,0,0,1,0,2,1,1.506535,0.582933,0.923602,,0,,,0.002725,1.020914,4,32,1,1,1,4,4.677832,4.677832,12.320,0.902552,12.109,523.988,561.619
659,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00660.jpg,0.556578,0,0,0,1,0,2,1,1.446083,0.556578,0.889505,,0,,,0.005017,1.026354,4,32,1,1,1,4,4.967577,4.967577,12.641,0.433503,13.070,553.849,592.602
660,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00661.jpg,0.556123,0,0,0,1,0,2,1,1.555686,0.556123,0.999563,,0,,,0.000020,1.000178,4,32,1,1,1,4,4.482025,4.482025,12.477,0.433797,12.760,592.824,631.206
661,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00662.jpg,0.721111,0,0,0,1,0,2,1,1.680714,0.721111,0.959603,,0,,,0.001740,1.006276,4,32,1,1,1,4,5.274704,5.274704,12.702,0.951626,12.465,456.614,493.561
662,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00663.jpg,0.617552,0,0,0,1,0,2,1,1.569512,0.617552,0.951960,,0,,,0.001614,1.017073,4,32,1,1,1,4,4.747850,4.747850,12.648,0.849053,12.556,306.959,345.209
663,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00664.jpg,0.626711,0,0,0,1,0,2,1,1.550607,0.626711,0.923896,,0,,,0.001173,1.044268,4,32,1,1,1,4,5.286143,5.286143,13.029,0.822751,12.794,489.450,528.194
664,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00665.jpg,0.484190,0,0,0,1,0,2,2,1.215180,0.484190,0.730990,,0,,,0.012725,1.144773,4,32,1,1,1,4,4.480529,4.480529,12.529,0.562098,12.666,481.383,518.182
665,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00666.jpg,0.430564,0,0,0,1,0,2,2,1.408781,0.430564,0.978217,,0,,,0.000653,1.011274,4,32,1,1,1,4,5.734924,5.734924,13.366,0.740403,12.933,749.505,787.370
666,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00667.jpg,0.311168,0,0,0,1,0,2,2,1.275403,0.311168,0.964235,,0,,,0.000502,1.020412,4,32,1,1,1,4,4.936790,4.936790,12.594,0.491632,12.937,772.723,813.472
667,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00668.jpg,0.735377,0,0,0,0,0,1,1,0.735377,0.735377,0.000000,,0,,,0.193536,16.543726,4,32,1,1,1,4,4.732559,4.732559,12.443,0.863479,12.926,541.784,579.991
