frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_crosslite_mean_attn_entropy,memory_crosslite_top1_attn_weight,memory_crosslite_mean_context_norm,memory_debug_images_saved
1906.0,16.0,23.0,16.0,7.0,388.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8928276300430298,0.8888514041900635,3.0,0.9988604187965393,0.8051816821098328,1.0,1.0,0.8886786103248596,0.21603422611951828,0.5591374486684799,64.0
1907.0,16.0,23.0,16.0,7.0,389.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8896925449371338,0.8888503313064575,3.0,0.9999487996101379,0.8051816821098328,1.0,1.0,0.887709766626358,0.21485353261232376,0.5586713999509811,64.0
1908.0,16.0,23.0,16.0,7.0,389.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8967117071151733,0.8910800814628601,6.0,0.9977158308029175,0.8051816821098328,1.0,1.0,0.8813989758491516,0.21779322624206543,0.5571467131376266,64.0
1909.0,16.0,23.0,16.0,7.0,389.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9200891256332397,0.8999662399291992,6.0,0.9713712334632874,0.8051816821098328,1.0,1.0,0.8842797875404358,0.22186489403247833,0.5582163631916046,64.0
1910.0,16.0,23.0,16.0,7.0,390.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9316701889038086,0.9055156707763672,6.0,0.9522934556007385,0.8051816821098328,1.0,1.0,0.8866985142230988,0.21950335055589676,0.5583958625793457,64.0
1911.0,16.0,23.0,16.0,7.0,391.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9175655245780945,0.8993629217147827,6.0,0.9764894247055054,0.8051816821098328,1.0,0.9999999403953552,0.8926279246807098,0.21604935824871063,0.5595218241214752,64.0
1912.0,16.0,23.0,16.0,7.0,392.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9191612005233765,0.8933917880058289,6.0,0.953642725944519,0.8051816821098328,1.0,1.0,0.8864723443984985,0.21892114728689194,0.5586273670196533,64.0
1913.0,16.0,23.0,16.0,7.0,393.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9083003997802734,0.9010194540023804,6.0,0.9961860775947571,0.8051816821098328,1.0,1.0,0.8919161558151245,0.21487975865602493,0.5596717000007629,64.0
1914.0,16.0,23.0,16.0,7.0,394.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9236938953399658,0.8955774307250977,6.0,0.9451524615287781,0.8051816821098328,1.0,1.0,0.8878277540206909,0.21687355637550354,0.5584671944379807,64.0
1915.0,16.0,23.0,16.0,7.0,395.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9247536659240723,0.9032058715820312,6.0,0.9672691226005554,0.8051816821098328,1.0,1.0,0.8887712359428406,0.21410514414310455,0.558446928858757,64.0
1916.0,16.0,23.0,16.0,7.0,396.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9275256991386414,0.9050960540771484,6.0,0.9646025896072388,0.8051816821098328,1.0,1.0,0.8854754865169525,0.2162531614303589,0.5583977401256561,64.0
1917.0,16.0,23.0,16.0,7.0,396.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8518713712692261,0.8370327353477478,6.0,0.9842901229858398,0.8051816821098328,1.0,1.0,0.8779825568199158,0.21684810519218445,0.5565139949321747,64.0
1918.0,16.0,23.0,16.0,7.0,396.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.913135826587677,0.8856663703918457,6.0,0.9475563168525696,0.8051816821098328,1.0,1.0,0.886025071144104,0.21370109915733337,0.5578568130731583,64.0
1919.0,16.0,23.0,16.0,7.0,397.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9136505722999573,0.8995809555053711,6.0,0.9858607649803162,0.8051816821098328,1.0,1.0,0.8902895152568817,0.2124728411436081,0.5589729994535446,64.0
1920.0,16.0,23.0,16.0,7.0,398.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9118750095367432,0.9060784578323364,6.0,0.997580349445343,0.8051816821098328,1.0,0.9999999403953552,0.8904004991054535,0.21365498006343842,0.5588186532258987,64.0
1921.0,16.0,23.0,16.0,7.0,399.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9004035592079163,0.8958683013916016,7.0,0.9985178709030151,0.8051816821098328,1.0,1.0,0.8941186964511871,0.2103147655725479,0.5594637095928192,64.0
1922.0,16.0,23.0,16.0,7.0,400.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9062262177467346,0.8965119123458862,6.0,0.9932247400283813,0.8051816821098328,1.0,1.0,0.892049640417099,0.21154169738292694,0.5593707412481308,64.0
1923.0,16.0,23.0,16.0,7.0,401.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9056483507156372,0.8813601732254028,6.0,0.9586696624755859,0.8051816821098328,1.0,0.9999999403953552,0.8937425017356873,0.21251925081014633,0.560147300362587,64.0
1924.0,16.0,23.0,16.0,7.0,402.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8876965045928955,0.8772135972976685,6.0,0.9921164512634277,0.8051816821098328,1.0,1.0,0.8936586678028107,0.2120026797056198,0.559539407491684,64.0
1925.0,16.0,23.0,16.0,7.0,403.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9011878967285156,0.8761449456214905,6.0,0.9561408162117004,0.8051816821098328,1.0,1.0,0.8884135484695435,0.21447187662124634,0.5586628019809723,64.0
1926.0,16.0,23.0,16.0,7.0,403.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8847734928131104,0.8717419505119324,6.0,0.9878531694412231,0.8051816821098328,1.0,1.0,0.8882469236850739,0.21489108353853226,0.5588493794202805,64.0
1927.0,16.0,23.0,16.0,7.0,403.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9057470560073853,0.8955973386764526,3.0,0.9926069974899292,0.8051816821098328,1.0,1.0,0.8904604315757751,0.21290666610002518,0.5594082921743393,64.0
1928.0,16.0,23.0,16.0,7.0,404.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8867260813713074,0.8820199370384216,6.0,0.9984041452407837,0.8051816821098328,1.0,0.9999999403953552,0.8888327479362488,0.21472661942243576,0.5591562539339066,64.0
1929.0,16.0,23.0,16.0,7.0,405.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8818173408508301,0.8776381015777588,6.0,0.9987411499023438,0.8051816821098328,1.0,1.0,0.8893973231315613,0.21390976756811142,0.5592914819717407,64.0
1930.0,16.0,23.0,16.0,7.0,406.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9169151782989502,0.9062081575393677,3.0,0.9917776584625244,0.8051816821098328,1.0,1.0,0.8922496736049652,0.2129628136754036,0.5598731487989426,64.0
1931.0,16.0,23.0,16.0,7.0,407.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9264698028564453,0.9173744916915894,3.0,0.9940572381019592,0.8051816821098328,1.0,1.0,0.8908791244029999,0.21479083597660065,0.5596874058246613,64.0
1932.0,16.0,23.0,16.0,7.0,408.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9070064425468445,0.9038394689559937,3.0,0.9992768168449402,0.8051816821098328,1.0,1.0,0.8898845911026001,0.2143392637372017,0.559486135840416,64.0
1933.0,16.0,23.0,16.0,7.0,408.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9049767255783081,0.8961184024810791,3.0,0.9943616986274719,0.8051816821098328,1.0,1.0,0.888205498456955,0.2150380164384842,0.5587582886219025,64.0
1934.0,16.0,23.0,16.0,7.0,408.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8984518051147461,0.8800725936889648,6.0,0.9760386943817139,0.8051816821098328,1.0,0.9999999403953552,0.8869288563728333,0.21394889056682587,0.5585011094808578,64.0
1935.0,16.0,23.0,16.0,7.0,408.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.859705924987793,0.8590633273124695,0.0,0.9999702572822571,0.8051816821098328,1.0,0.9999999403953552,0.8967421054840088,0.20914152264595032,0.5603647977113724,64.0
1936.0,16.0,23.0,16.0,7.0,408.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8844987154006958,0.8710057735443115,6.0,0.9869857430458069,0.8051816821098328,1.0,0.9999999403953552,0.8957184553146362,0.20823542773723602,0.560201495885849,64.0
1937.0,16.0,23.0,16.0,7.0,409.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8845264911651611,0.87102872133255,6.0,0.9869766235351562,0.8051816821098328,1.0,1.0,0.8957114517688751,0.20824426412582397,0.5601484924554825,64.0
1938.0,16.0,23.0,16.0,7.0,410.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.916916012763977,0.8805151581764221,6.0,0.9103991985321045,0.8051816821098328,1.0,1.0,0.8895735144615173,0.21132811903953552,0.5593001246452332,64.0
1939.0,16.0,23.0,16.0,7.0,411.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9279845356941223,0.8887267112731934,6.0,0.8968439102172852,0.8051816821098328,1.0,1.0,0.8928509950637817,0.20930858701467514,0.5599747151136398,64.0
1940.0,16.0,23.0,16.0,7.0,412.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9244225025177002,0.8916397094726562,6.0,0.9264514446258545,0.8051816821098328,1.0,0.9999999403953552,0.8904706537723541,0.21177830547094345,0.5594284534454346,64.0
1941.0,16.0,23.0,16.0,7.0,413.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.909013032913208,0.8822261095046997,6.0,0.9500400424003601,0.8051816821098328,1.0,1.0,0.8930420875549316,0.21011783182621002,0.5597857981920242,64.0
1942.0,16.0,23.0,16.0,7.0,413.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.898908257484436,0.8763676285743713,6.0,0.9642602801322937,0.8051816821098328,1.0,1.0,0.8942297995090485,0.2112990766763687,0.5601819455623627,64.0
1943.0,16.0,23.0,16.0,7.0,413.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9118183851242065,0.8803058862686157,6.0,0.9317735433578491,0.8051816821098328,1.0,1.0,0.895276814699173,0.21093514561653137,0.56031534075737,64.0
1944.0,16.0,23.0,16.0,7.0,413.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8942955732345581,0.8790545463562012,6.0,0.9834365248680115,0.8051816821098328,1.0,0.9999999403953552,0.897893875837326,0.20891954004764557,0.5608817487955093,64.0
1945.0,16.0,23.0,16.0,7.0,413.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.89430832862854,0.8790570497512817,6.0,0.9834144115447998,0.8051816821098328,1.0,0.9999999403953552,0.8979914784431458,0.2087353691458702,0.5609628558158875,64.0
1946.0,16.0,23.0,16.0,7.0,413.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8888272047042847,0.8802769780158997,6.0,0.9947457313537598,0.8051816821098328,1.0,1.0,0.8938902616500854,0.21159033477306366,0.5606404393911362,64.0
1947.0,16.0,23.0,16.0,7.0,414.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8840308785438538,0.8719866275787354,6.0,0.9896112680435181,0.8051816821098328,1.0,0.9999999403953552,0.8939834833145142,0.21034080535173416,0.560437336564064,64.0
1948.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8760051727294922,0.8624918460845947,6.0,0.9869468212127686,0.8051816821098328,1.0,0.9999999403953552,0.8946060240268707,0.20944525301456451,0.5605682581663132,64.0
1949.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8918547630310059,0.8651770353317261,6.0,0.9504323601722717,0.8051816821098328,1.0,1.0,0.8927944302558899,0.21042374521493912,0.56019526720047,64.0
1950.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8918547630310059,0.8651770353317261,6.0,0.9504323601722717,0.8051816821098328,1.0,1.0,0.8972507417201996,0.20762299001216888,0.5603373050689697,64.0
1951.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8656123876571655,0.8540416955947876,6.0,0.9904068112373352,0.8051816821098328,1.0,0.9999999403953552,0.8915282785892487,0.21081097424030304,0.5598369836807251,64.0
1952.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9276158213615417,0.8935298919677734,6.0,0.9208189845085144,0.8051816821098328,1.0,1.0,0.891409307718277,0.20995010435581207,0.5599131733179092,64.0
1953.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8767082691192627,0.8606805801391602,6.0,0.9817050099372864,0.8051816821098328,1.0,0.9999999403953552,0.8931786417961121,0.20957950502634048,0.560138076543808,64.0
1954.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8871802687644958,0.8660808801651001,6.0,0.9685878753662109,0.8051816821098328,1.0,0.9999999403953552,0.8945161402225494,0.2089741826057434,0.5602429658174515,64.0
1955.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9447044730186462,0.8884279727935791,6.0,0.8032357692718506,0.8051816821098328,1.0,0.9999999403953552,0.894001841545105,0.20727850496768951,0.5600652694702148,64.0
1956.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9261521100997925,0.8882904052734375,6.0,0.9035606980323792,0.8051816821098328,1.0,1.0,0.893730640411377,0.20874284207820892,0.5602620542049408,64.0
1957.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9625512361526489,0.9074528217315674,6.0,0.810279905796051,0.8051816821098328,1.0,1.0,0.8927352130413055,0.20792491734027863,0.5600852519273758,64.0
1958.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9121232032775879,0.8946060538291931,6.0,0.9782004952430725,0.8051816821098328,1.0,1.0,0.8935744166374207,0.20678997039794922,0.5603677928447723,64.0
1959.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9426526427268982,0.9023910760879517,6.0,0.8919082880020142,0.8051816821098328,1.0,1.0,0.8918201923370361,0.2090083584189415,0.5603634268045425,64.0
1960.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9541516304016113,0.9067251682281494,6.0,0.8543319702148438,0.8051816821098328,1.0,1.0,0.8899427354335785,0.2132440283894539,0.5601453334093094,64.0
1961.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.954154372215271,0.9067167043685913,6.0,0.854270339012146,0.8051816821098328,1.0,1.0,0.8898090422153473,0.21345464885234833,0.5600588768720627,64.0
1962.0,16.0,23.0,16.0,7.0,415.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.96429842710495,0.9087017774581909,6.0,0.8073088526725769,0.8051816821098328,1.0,1.0,0.8888262510299683,0.21256597340106964,0.5597624033689499,64.0
1963.0,16.0,23.0,16.0,7.0,416.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9603681564331055,0.9067363142967224,6.0,0.8189556002616882,0.8051816821098328,1.0,1.0,0.8901518881320953,0.2123149037361145,0.5598711669445038,64.0
1964.0,16.0,23.0,16.0,7.0,417.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9390982985496521,0.9028124809265137,6.0,0.9109293222427368,0.8051816821098328,1.0,1.0,0.8894408047199249,0.2125028595328331,0.5591726750135422,64.0
1965.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9319501519203186,0.9052245616912842,6.0,0.9502604603767395,0.8051816821098328,1.0,1.0,0.8882770240306854,0.21297790110111237,0.5589380264282227,64.0
1966.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9330385327339172,0.90854412317276,6.0,0.9579854607582092,0.8051816821098328,1.0,1.0,0.8882867693901062,0.21459519863128662,0.5589780360460281,64.0
1967.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9197427034378052,0.9033728837966919,6.0,0.9809259176254272,0.8051816821098328,1.0,1.0,0.8895779848098755,0.21314113587141037,0.5593491643667221,64.0
1968.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9350032806396484,0.9027897119522095,6.0,0.9288569688796997,0.8051816821098328,1.0,1.0,0.8909842073917389,0.21304521709680557,0.5596385598182678,64.0
1969.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.923518180847168,0.8920298218727112,6.0,0.9318730235099792,0.8051816821098328,1.0,1.0,0.8892033398151398,0.21290045976638794,0.559553474187851,64.0
1970.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9169167280197144,0.8843033313751221,6.0,0.9271708130836487,0.8051816821098328,1.0,1.0,0.8891235888004303,0.2128409743309021,0.5597206503152847,64.0
1971.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9095472097396851,0.9023901224136353,2.0,0.9963144063949585,0.8051816821098328,1.0,1.0,0.8870767056941986,0.2122773826122284,0.5592916011810303,64.0
1972.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9095474481582642,0.9024094343185425,2.0,0.9963340163230896,0.8051816821098328,1.0,0.9999999403953552,0.8871972262859344,0.21221859753131866,0.5595310032367706,64.0
1973.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9193000793457031,0.9047889709472656,2.0,0.9849690794944763,0.8051816821098328,1.0,1.0,0.889697790145874,0.21195516735315323,0.5606247186660767,64.0
1974.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9169623851776123,0.8833760023117065,2.0,0.9229985475540161,0.8051816821098328,1.0,1.0,0.8909279406070709,0.21213793009519577,0.5610986799001694,64.0
1975.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9220432043075562,0.9035320281982422,2.0,0.9756991267204285,0.8051816821098328,1.0,1.0,0.8916687369346619,0.2106795608997345,0.5609374046325684,64.0
1976.0,16.0,23.0,16.0,7.0,418.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.871156632900238,0.8547484874725342,6.0,0.9808377623558044,0.8051816821098328,1.0,1.0,0.8928981721401215,0.21066563576459885,0.5616845786571503,64.0
1977.0,16.0,23.0,16.0,7.0,419.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8710995316505432,0.8546698093414307,6.0,0.980787992477417,0.8051816821098328,1.0,1.0,0.8930269181728363,0.21054962277412415,0.5618879795074463,64.0
1978.0,16.0,23.0,16.0,7.0,420.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8710489273071289,0.8545706272125244,6.0,0.9806756973266602,0.8051816821098328,1.0,1.0,0.8931358158588409,0.21045438200235367,0.56207275390625,64.0
1979.0,16.0,23.0,16.0,7.0,420.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8492928147315979,0.8459396958351135,6.0,0.9991894364356995,0.8051816821098328,1.0,1.0,0.8933472633361816,0.2097298428416252,0.5621595978736877,64.0
1980.0,16.0,23.0,16.0,7.0,420.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8816940784454346,0.8791342973709106,2.0,0.9995275735855103,0.8051816821098328,1.0,1.0,0.8907753229141235,0.21096805483102798,0.5622416436672211,64.0
1981.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8816112279891968,0.8790762424468994,2.0,0.9995365738868713,0.8051816821098328,1.0,1.0,0.8909505903720856,0.21075477451086044,0.562468945980072,64.0
1982.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8823127746582031,0.8723446726799011,2.0,0.9928679466247559,0.8051816821098328,1.0,1.0,0.8932887315750122,0.21039342880249023,0.5630953758955002,64.0
1983.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9131059646606445,0.8954547643661499,2.0,0.9778706431388855,0.8051816821098328,1.0,1.0,0.8926511108875275,0.20971998572349548,0.5629613548517227,64.0
1984.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9169361591339111,0.8886733055114746,2.0,0.9446017742156982,0.8051816821098328,1.0,0.9999999403953552,0.8930938541889191,0.2098541483283043,0.5632974058389664,64.0
1985.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9007937908172607,0.8911817073822021,2.0,0.9933659434318542,0.8051816821098328,1.0,1.0,0.8946423530578613,0.20837582647800446,0.5635188817977905,64.0
1986.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9007521867752075,0.8911586403846741,2.0,0.9933914542198181,0.8051816821098328,1.0,1.0,0.8947912156581879,0.20825152844190598,0.5637783408164978,64.0
1987.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.888029932975769,0.8672442436218262,2.0,0.9694949984550476,0.8051816821098328,1.0,1.0,0.8939880132675171,0.20863047987222672,0.5635287016630173,64.0
1988.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8815900087356567,0.8590577840805054,1.0,0.9642862677574158,0.8051816821098328,1.0,1.0,0.8979194462299347,0.20671912282705307,0.5648616999387741,64.0
1989.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.863629162311554,0.86045241355896,6.0,0.999272346496582,0.8051816821098328,1.0,0.9999999403953552,0.8963690996170044,0.20706044137477875,0.5644532889127731,64.0
1990.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9040486216545105,0.8800318241119385,6.0,0.9595620632171631,0.8051816821098328,1.0,1.0,0.8959360718727112,0.20679187029600143,0.5647889375686646,64.0
1991.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9040379524230957,0.879991888999939,6.0,0.959466278553009,0.8051816821098328,1.0,1.0,0.8960850536823273,0.20663800090551376,0.5649830102920532,64.0
1992.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9040379524230957,0.879991888999939,6.0,0.959466278553009,0.8051816821098328,1.0,1.0,0.8982059955596924,0.20520221441984177,0.5655230283737183,64.0
1993.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9040379524230957,0.879991888999939,6.0,0.959466278553009,0.8051816821098328,1.0,1.0,0.8983100950717926,0.20509585738182068,0.5656906813383102,64.0
1994.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9040379524230957,0.879991888999939,6.0,0.959466278553009,0.8051816821098328,1.0,1.0,0.8968120515346527,0.2054378241300583,0.5652854442596436,64.0
1995.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.895607054233551,0.20738061517477036,0.5652184784412384,64.0
1996.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8989668786525726,0.20535821467638016,0.5658637434244156,64.0
1997.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8980528712272644,0.20569339394569397,0.565706193447113,64.0
1998.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8980754315853119,0.20569758862257004,0.5657716393470764,64.0
1999.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8985154628753662,0.20312099158763885,0.5655905306339264,64.0
2000.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8962497413158417,0.20479685813188553,0.5649974644184113,64.0
2001.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8969384431838989,0.205365352332592,0.5652972161769867,64.0
2002.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.896942526102066,0.20537690073251724,0.5653374791145325,64.0
2003.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8976825773715973,0.20527147501707077,0.5658424198627472,64.0
2004.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8983940482139587,0.20543227344751358,0.5659491866827011,64.0
2005.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8990227580070496,0.20285505056381226,0.5656154602766037,64.0
2006.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8998255729675293,0.20173964649438858,0.5657064318656921,64.0
2007.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.8998096287250519,0.20176240056753159,0.5657445341348648,64.0
2008.0,16.0,23.0,16.0,7.0,421.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8540485501289368,0.8518674373626709,6.0,0.9996568560600281,0.8051816821098328,1.0,1.0,0.899188220500946,0.20237544924020767,0.5657082051038742,64.0
