frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
3025,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03026.jpg,0.908065,1,1,1,1,1,1,1,1.720129,0.908065,0.812064,42,0.908237,0.908237,0.010476,1.084700,4,32,1,1,1,4,5.778461,5.778461,14.497,0.927011,13.728,576.395,617.924
3026,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03027.jpg,0.922487,1,1,1,1,1,1,1,1.872978,0.922487,0.950490,43,0.968735,0.968735,0.002705,1.008069,4,32,1,1,1,4,5.407175,5.407175,13.990,0.936966,13.830,748.526,789.539
3027,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03028.jpg,0.890832,1,1,1,1,1,1,1,1.782848,0.890832,0.892016,44,0.940586,0.940586,0.006412,1.030341,4,32,1,1,1,4,6.629805,6.629805,14.033,0.938651,13.932,667.655,709.113
3028,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03029.jpg,0.890909,1,1,1,1,1,1,1,1.890806,0.890909,0.999896,45,0.999943,0.999943,0.000005,1.000031,4,32,1,1,1,4,6.937048,6.937048,13.811,0.938368,13.870,663.197,704.181
3029,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03030.jpg,0.914717,1,1,1,1,1,1,1,1.881194,0.914717,0.966477,46,0.978683,0.978683,0.001658,1.006327,4,32,1,1,1,4,7.075695,7.075695,13.996,0.947001,14.638,474.943,518.845
3030,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03031.jpg,0.914786,1,1,1,1,1,1,1,1.914623,0.914786,0.999837,47,0.999920,0.999920,0.000006,1.000077,4,32,1,1,1,4,6.597829,6.597829,13.951,0.946993,14.178,552.862,594.263
3031,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03032.jpg,0.932900,1,1,1,1,1,1,1,1.924001,0.932900,0.991101,48,0.995360,0.995360,0.000235,1.004661,4,32,1,1,1,4,6.933942,6.933942,14.175,0.955061,13.764,833.798,879.862
3032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03033.jpg,0.859550,1,1,1,1,1,1,1,1.822594,0.859550,0.963044,49,0.979083,0.979083,0.001741,1.011617,4,32,1,1,1,4,7.726043,7.726043,14.516,0.925618,13.781,604.514,646.231
3033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03034.jpg,0.915516,1,1,1,1,1,1,1,1.904974,0.915516,0.989458,50,0.993459,0.993459,0.000791,1.000105,4,32,1,1,1,4,7.281607,7.281607,14.502,0.939404,13.791,707.883,751.721
3034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03035.jpg,0.900997,1,1,1,1,1,1,1,1.871293,0.900997,0.970296,51,0.985439,0.985439,0.001277,1.013558,4,32,1,1,1,4,7.672639,7.672639,13.530,0.943448,13.846,529.799,570.436
3035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03036.jpg,0.901075,1,1,1,1,1,1,1,1.900929,0.901075,0.999854,52,0.999918,0.999918,0.000007,1.000045,4,32,1,1,1,4,6.565406,6.565406,13.586,0.943211,13.890,597.997,642.785
3036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03037.jpg,0.847238,1,1,1,1,1,1,1,1.827103,0.847238,0.979865,53,0.988217,0.988217,0.000330,1.010223,4,32,1,1,1,4,7.137210,7.137210,14.575,0.915317,13.970,675.085,717.062
3037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03038.jpg,0.887181,1,1,1,1,1,1,1,1.843242,0.887181,0.956061,54,0.970994,0.970994,0.002764,1.002372,4,32,1,1,1,4,7.179143,7.179143,14.203,0.931627,13.791,471.415,517.099
3038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03039.jpg,0.918826,1,1,1,1,1,1,1,1.877470,0.918826,0.958644,55,0.972225,0.972225,0.002451,1.002601,4,32,1,1,1,4,5.700731,5.700731,14.466,0.938960,14.513,560.171,604.706
3039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03040.jpg,0.891160,1,1,1,1,1,1,1,1.875363,0.891160,0.984203,56,0.992209,0.992209,0.000570,1.007852,4,32,1,1,1,4,6.373421,6.373421,14.048,0.931342,18.044,567.181,615.179
3040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03041.jpg,0.889370,1,1,1,1,1,1,1,1.828483,0.889370,0.939114,57,0.962776,0.962776,0.003136,1.013557,4,32,1,1,1,4,7.287347,7.287347,14.504,0.913690,13.969,481.914,527.185
3041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03042.jpg,0.824692,1,1,1,1,1,1,1,1.758741,0.824692,0.934049,58,0.961605,0.961605,0.002448,1.024931,4,32,1,1,1,4,6.936000,6.936000,13.385,0.901943,13.542,552.775,592.899
3042,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03043.jpg,0.900709,1,1,1,1,1,1,1,1.806171,0.900709,0.905463,59,0.942774,0.942774,0.005665,1.017366,4,32,1,1,1,4,9.383909,9.383909,13.943,0.941202,16.992,679.224,725.036
3043,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03044.jpg,0.900816,1,1,1,1,1,1,1,1.900774,0.900816,0.999958,60,0.999979,0.999979,0.000002,1.000020,4,32,1,1,1,4,8.073842,8.073842,15.178,0.940356,14.775,701.556,745.908
3044,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03045.jpg,0.921608,1,1,1,1,1,1,1,1.855857,0.921608,0.934249,61,0.965479,0.965479,0.003085,1.025783,4,32,1,1,1,4,6.849397,6.849397,13.724,0.939865,14.230,834.753,876.185
3045,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03046.jpg,0.854360,1,1,1,1,1,1,1,1.774145,0.854360,0.919785,62,0.949140,0.949140,0.005133,1.008104,4,32,1,1,1,4,5.608768,5.608768,14.078,0.891398,13.952,240.568,282.727
3046,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03047.jpg,0.864994,1,1,1,1,1,1,1,1.534996,0.864994,0.670003,63,0.842237,0.842237,0.019639,1.176818,4,32,1,1,1,4,6.514699,6.514699,14.279,0.912733,13.949,436.408,479.476
3047,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03048.jpg,0.823920,1,1,1,1,1,1,1,1.715301,0.823920,0.891381,64,0.921880,0.921880,0.006317,1.002319,4,32,1,1,1,4,8.461742,8.461742,14.411,0.883740,14.393,521.642,568.221
3048,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03049.jpg,0.856261,1,1,1,1,1,1,1,1.658879,0.856261,0.802618,65,0.891324,0.891324,0.009003,1.085616,4,32,1,1,1,4,9.688990,9.688990,14.927,0.907847,14.378,601.422,646.296
3049,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03050.jpg,0.751950,0,0,0,1,0,1,1,1.276754,0.751950,0.524804,0,,,0.030235,1.290540,4,32,1,1,1,4,10.639488,10.639488,13.965,0.766188,13.906,563.396,608.565
3050,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03051.jpg,0.651570,0,0,0,1,0,1,1,1.497369,0.651570,0.845799,0,,,0.008915,1.063583,4,32,1,1,1,4,9.513906,9.513906,14.380,0.775528,13.748,431.494,473.463
3051,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03052.jpg,0.651611,0,0,0,1,0,1,1,1.651218,0.651611,0.999607,0,,,0.000018,1.000179,4,32,1,1,1,4,10.852545,10.852545,14.448,0.773929,15.525,601.087,648.533
3052,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03053.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.918571,9.918571,13.548,0.276579,13.675,518.544,560.978
3053,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03054.jpg,0.792732,0,0,0,1,0,1,1,0.792732,0.792732,0.000000,0,,,,,4,32,1,1,1,4,8.551924,8.551924,13.628,0.886746,13.895,565.868,609.796
3054,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03055.jpg,0.853724,0,0,1,1,0,1,1,1.693796,0.853724,0.840071,1,0.908304,,0.009704,1.041934,4,32,1,1,1,4,10.694176,10.694176,13.823,0.893245,13.928,552.078,595.007
3055,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03056.jpg,0.868086,1,1,1,1,1,1,1,1.291907,0.868086,0.423821,2,0.669127,0.669127,0.041231,1.303181,4,32,1,1,1,4,9.760365,9.760365,16.154,0.907079,14.273,424.868,470.436
3056,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03057.jpg,0.912194,1,1,1,1,1,1,1,1.869216,0.912194,0.957022,3,0.972631,0.972631,0.001045,1.016322,4,32,1,1,1,4,10.784315,10.784315,14.160,0.926694,14.420,550.281,594.126
3057,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03058.jpg,0.899907,1,1,1,1,1,1,1,1.798064,0.899907,0.898157,4,0.933560,0.933560,0.004570,1.023137,4,32,1,1,1,4,9.847469,9.847469,16.166,0.929545,14.610,688.537,733.544
3058,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03059.jpg,0.893760,1,1,1,1,1,1,1,1.848377,0.893760,0.954618,5,0.973798,0.973798,0.001064,1.021677,4,32,1,1,1,4,9.292044,9.292044,13.944,0.911603,14.093,295.108,340.132
3059,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03060.jpg,0.936572,1,1,1,1,1,1,1,1.774947,0.936572,0.838375,6,0.892713,0.892713,0.007600,1.035658,4,32,1,1,1,4,7.305302,7.305302,13.772,0.951990,14.148,507.535,553.316
3060,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03061.jpg,0.936121,1,1,1,1,1,1,1,1.895937,0.936121,0.959816,7,0.978017,0.978017,0.000864,1.021525,4,32,1,1,1,4,9.133917,9.133917,16.207,0.946487,13.753,774.185,818.720
3061,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03062.jpg,0.793948,0,0,0,1,0,1,1,1.423753,0.793948,0.629805,0,,,0.021188,1.162132,4,32,1,1,1,4,7.683673,7.683673,13.449,0.907915,13.671,577.779,620.124
3062,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03063.jpg,0.794210,0,0,0,1,0,1,1,1.794129,0.794210,0.999920,0,,,0.000005,1.000015,4,32,1,1,1,4,8.399970,8.399970,14.278,0.907824,13.795,532.987,576.534
3063,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03064.jpg,0.855090,0,0,1,1,0,1,1,1.713140,0.855090,0.858050,1,0.925755,,0.006433,1.063497,4,32,1,1,1,4,7.587738,7.587738,14.486,0.905345,14.149,722.860,766.883
3064,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03065.jpg,0.855206,1,1,1,1,1,1,1,1.855077,0.855206,0.999871,2,0.999928,0.999928,0.000006,1.000038,4,32,1,1,1,4,7.419611,7.419611,14.061,0.905168,14.316,691.175,737.178
3065,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03066.jpg,0.862666,1,1,1,1,1,1,1,1.817299,0.862666,0.954633,3,0.974244,0.974244,0.000727,1.024834,4,32,1,1,1,4,8.593897,8.593897,18.106,0.916371,14.082,478.329,525.769
3066,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03067.jpg,0.806130,1,1,1,1,1,1,1,1.767151,0.806130,0.961021,4,0.980528,0.980528,0.001665,1.017500,4,32,1,1,1,4,9.004413,9.004413,14.732,0.884073,15.432,607.255,652.133
3067,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03068.jpg,0.806252,1,1,1,1,1,1,1,1.806144,0.806252,0.999892,5,0.999943,0.999943,0.000003,1.000057,4,32,1,1,1,4,4.960590,4.960590,14.185,0.884339,14.354,533.008,578.878
3068,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03069.jpg,0.888256,1,1,1,1,1,1,1,1.832398,0.888256,0.944142,6,0.972737,0.972737,0.002314,1.027049,4,32,1,1,1,4,6.039551,6.039551,13.958,0.936699,13.727,477.515,520.530
3069,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03070.jpg,0.869622,1,1,1,1,1,1,1,1.629631,0.869622,0.760009,7,0.889961,0.889961,0.014713,1.117316,4,32,1,1,1,4,8.963432,8.963432,14.163,0.915435,13.895,595.032,639.459
3070,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03071.jpg,0.631404,0,0,0,1,0,1,1,1.364704,0.631404,0.733300,0,,,0.017002,1.066041,4,32,1,1,1,4,5.895269,5.895269,14.203,0.834170,14.190,827.319,869.660
3071,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03072.jpg,0.839078,0,0,1,1,0,1,1,1.743276,0.839078,0.904198,1,0.945523,,0.005782,1.022857,4,32,1,1,1,4,8.155228,8.155228,13.715,0.905643,16.030,863.532,907.855
3072,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03073.jpg,0.724670,0,0,0,1,0,1,1,1.633222,0.724670,0.908552,0,,,0.004762,1.038641,4,32,1,1,1,4,7.277413,7.277413,13.831,0.845571,14.230,555.581,599.085
3073,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03074.jpg,0.632163,0,0,0,1,0,1,1,1.529356,0.632163,0.897193,0,,,0.004431,1.052065,4,32,1,1,1,4,6.472074,6.472074,14.078,0.864211,14.408,694.231,736.649
3074,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03075.jpg,0.719380,0,0,0,1,0,1,1,1.670365,0.719380,0.950985,0,,,0.003157,1.002468,4,32,1,1,1,4,7.727130,7.727130,14.378,0.898015,14.234,647.813,691.675
3075,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03076.jpg,0.551284,0,0,0,1,0,1,1,1.415413,0.551284,0.864129,0,,,0.009928,1.003782,4,32,1,1,1,4,6.767702,6.767702,14.405,0.847597,15.334,544.668,588.617
3076,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03077.jpg,0.516449,0,0,0,1,0,1,1,1.484535,0.516449,0.968086,0,,,0.001802,1.005050,4,32,1,1,1,4,5.891726,5.891726,14.112,0.868718,16.947,673.669,721.204
3077,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03078.jpg,0.268910,0,0,0,1,0,1,1,1.136235,0.268910,0.867325,0,,,0.008377,1.024136,4,32,1,1,1,4,6.309471,6.309471,14.250,0.823051,14.399,425.908,469.958
3078,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03079.jpg,0.826218,0,0,1,1,0,1,1,1.414337,0.826218,0.588119,1,0.779635,,0.028441,1.180888,4,32,1,1,1,4,6.845880,6.845880,14.611,0.895648,14.245,804.923,847.611
3079,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03080.jpg,0.793513,0,0,0,1,0,1,1,1.381665,0.793513,0.588152,0,,,0.027337,1.203584,4,32,1,1,1,4,7.247630,7.247630,13.928,0.899639,13.989,844.393,889.839
3080,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03081.jpg,0.326144,0,0,0,1,0,1,1,0.819829,0.326144,0.493685,0,,,0.036805,1.222214,4,32,1,1,1,4,6.618585,6.618585,13.594,0.863114,14.419,575.516,616.797
3081,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03082.jpg,0.711362,0,0,0,1,0,1,1,1.553409,0.711362,0.842048,0,,,0.008129,1.015289,4,32,1,1,1,4,5.914531,5.914531,14.015,0.873018,14.916,505.297,549.139
3082,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03083.jpg,0.670693,0,0,0,1,0,1,1,1.465064,0.670693,0.794371,0,,,0.011419,1.050319,4,32,1,1,1,4,7.595336,7.595336,14.156,0.787664,14.620,534.708,577.782
3083,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03084.jpg,0.809263,0,0,1,1,0,1,1,1.560716,0.809263,0.751454,1,0.875494,,0.010816,1.138915,4,32,1,1,1,4,5.735386,5.735386,14.997,0.836062,14.324,558.681,603.380
3084,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03085.jpg,0.809329,1,1,1,1,1,1,1,1.809090,0.809329,0.999761,2,0.999868,0.999868,0.000011,1.000075,4,32,1,1,1,4,9.654755,9.654755,14.574,0.836500,15.420,744.390,788.299
3085,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03086.jpg,0.815651,1,1,1,1,1,1,1,1.675646,0.815651,0.859996,3,0.921279,0.921279,0.006332,1.054001,4,32,1,1,1,4,11.056415,11.056415,15.309,0.840651,14.570,751.900,798.290
3086,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03087.jpg,0.813785,1,1,1,1,1,1,1,1.704890,0.813785,0.891106,4,0.944858,0.944858,0.003742,1.058361,4,32,1,1,1,4,14.492521,14.492521,13.864,0.844175,14.049,778.037,820.940
3087,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03088.jpg,0.837846,1,1,1,1,1,1,1,1.756369,0.837846,0.918523,5,0.961431,0.961431,0.004088,1.037039,4,32,1,1,1,4,10.840001,10.840001,13.951,0.849428,14.832,602.833,648.863
3088,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03089.jpg,0.842436,1,1,1,1,1,1,1,1.756107,0.842436,0.913671,6,0.943336,0.943336,0.004563,1.013250,4,32,1,1,1,4,8.554276,8.554276,13.482,0.865243,13.613,393.749,435.799
3089,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03090.jpg,0.840110,1,1,1,1,1,1,1,1.453049,0.840110,0.612939,7,0.802345,0.802345,0.018689,1.235983,4,32,1,1,1,4,8.014499,8.014499,13.818,0.862270,15.938,772.770,817.813
3090,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03091.jpg,0.294008,0,0,0,1,0,1,1,0.847820,0.294008,0.553812,0,,,0.028743,1.138921,4,32,1,1,1,4,7.434872,7.434872,14.460,0.800894,14.235,372.074,416.580
3091,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03092.jpg,0.294933,0,0,0,1,0,1,1,1.294850,0.294933,0.999917,0,,,0.000003,1.000011,4,32,1,1,1,4,10.729784,10.729784,14.043,0.799761,13.891,746.024,789.744
3092,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03093.jpg,0.850845,0,0,1,1,0,1,1,1.745530,0.850845,0.894685,1,0.945333,,0.004101,1.050643,4,32,1,1,1,4,14.430237,14.430237,14.103,0.878969,14.154,865.910,907.954
3093,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03094.jpg,0.639976,0,0,0,1,0,1,1,1.176689,0.639976,0.536713,0,,,0.032648,1.038380,4,32,1,1,1,4,6.323112,6.323112,14.050,0.703933,14.396,677.894,720.269
3094,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03095.jpg,0.824490,0,0,1,1,0,1,1,1.329420,0.824490,0.504930,1,0.671897,,0.033281,1.147726,4,32,1,1,1,4,8.707754,8.707754,13.543,0.855588,15.134,293.633,335.709
3095,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03096.jpg,0.809380,1,1,1,1,1,1,1,1.617732,0.809380,0.808352,2,0.901734,0.901734,0.008355,1.096716,4,32,1,1,1,4,12.375872,12.375872,13.474,0.844326,14.060,509.478,553.062
3096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03097.jpg,0.712944,0,0,0,1,0,1,1,1.508726,0.712944,0.795782,0,,,0.011454,1.028789,4,32,1,1,1,4,9.946199,9.946199,14.036,0.783554,13.240,426.818,467.728
3097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03098.jpg,0.717050,0,0,0,1,0,1,1,1.224387,0.717050,0.507337,0,,,0.030628,1.283928,4,32,1,1,1,4,9.350585,9.350585,14.300,0.736429,14.275,678.525,720.637
3098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03099.jpg,0.717192,0,0,0,1,0,1,1,1.717078,0.717192,0.999886,0,,,0.000002,1.000061,4,32,1,1,1,4,11.246111,11.246111,13.942,0.733810,14.340,554.456,597.897
3099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03100.jpg,0.669312,0,0,0,1,0,1,1,1.584995,0.669312,0.915683,0,,,0.004666,1.027198,4,32,1,1,1,4,10.211705,10.211705,14.132,0.734602,14.174,340.628,382.758
3100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03101.jpg,0.669436,0,0,0,1,0,1,1,1.669281,0.669436,0.999845,0,,,0.000008,1.000042,4,32,1,1,1,4,12.663069,12.663069,14.672,0.731814,14.452,827.324,871.847
3101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03102.jpg,0.795591,0,0,0,1,0,1,1,1.719458,0.795591,0.923868,0,,,0.003513,1.008911,4,32,1,1,1,4,13.112123,13.112123,13.867,0.822129,14.250,535.542,577.696
3102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03103.jpg,0.802582,0,0,1,1,0,1,1,1.431201,0.802582,0.628618,1,0.813074,,0.021101,1.203510,4,32,1,1,1,4,8.365321,8.365321,13.970,0.848914,14.888,628.275,671.299
3103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03104.jpg,0.802683,1,1,1,1,1,1,1,1.802625,0.802683,0.999942,2,0.999966,0.999966,0.000003,1.000015,4,32,1,1,1,4,9.121646,9.121646,14.625,0.848132,14.335,839.183,886.690
3104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03105.jpg,0.372220,0,0,0,1,0,1,1,1.238244,0.372220,0.866025,0,,,0.007974,1.038179,4,32,1,1,1,4,11.135493,11.135493,14.272,0.700164,14.389,605.001,649.085
3105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03106.jpg,0.547543,0,0,0,1,0,1,1,1.181576,0.547543,0.634033,0,,,0.021357,1.161758,4,32,1,1,1,4,10.112938,10.112938,14.019,0.827628,14.138,459.772,503.192
3106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03107.jpg,0.689416,0,0,0,1,0,1,1,1.649118,0.689416,0.959702,0,,,0.001968,1.014179,4,32,1,1,1,4,9.693870,9.693870,13.770,0.849393,14.386,642.057,685.392
3107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03108.jpg,0.689838,0,0,0,1,0,1,1,1.689524,0.689838,0.999686,0,,,0.000011,1.000154,4,32,1,1,1,4,7.856667,7.856667,13.717,0.847381,13.964,628.179,670.837
3108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03109.jpg,0.319251,0,0,0,1,0,1,1,1.013622,0.319251,0.694371,0,,,0.015818,1.173154,4,32,1,1,1,4,9.756477,9.756477,14.504,0.778942,14.126,376.030,420.084
3109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03110.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,13.117304,13.117304,14.843,0.308671,14.230,298.298,344.622
3110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03111.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,13.132645,13.132645,13.976,0.308999,14.103,743.079,786.158
3111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03112.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,11.835359,11.835359,14.059,0.260534,14.034,589.027,632.430
3112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03113.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.489555,9.489555,13.986,0.520178,17.371,748.010,793.592
3113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03114.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.980801,9.980801,15.456,0.117579,14.148,432.316,477.616
3114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03115.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.624593,8.624593,14.018,0.392172,14.203,370.964,414.527
3115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03116.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.207785,10.207785,13.865,0.297691,13.997,386.650,431.637
3116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03117.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,12.910933,12.910933,14.061,0.574238,13.860,615.302,658.095
3117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03118.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.340224,9.340224,13.743,0.097372,13.823,295.271,338.638
3118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03119.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.708060,7.708060,13.986,0.325792,14.270,473.730,517.055
3119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03120.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,13.027056,13.027056,13.828,0.051688,13.845,755.833,797.694
3120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03121.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,11.833839,11.833839,14.506,0.058195,13.849,601.048,643.235
3121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03122.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.418598,8.418598,13.814,0.106827,13.791,351.134,395.851
3122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03123.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.346236,7.346236,13.906,0.113942,14.572,688.556,730.464
3123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03124.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.966733,10.966733,13.812,0.013362,16.806,505.230,554.346
3124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03125.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,11.312301,11.312301,13.707,0.175499,13.641,669.673,710.094
