frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,memory_contrastive_loss,memory_contrastive_valid_entries,memory_contrastive_mean_pos_sim,memory_contrastive_mean_neg_sim,memory_contrastive_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
90,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00091.jpg,0.910554,1,1,1,1,1,2,1,1.895097,0.910554,0.984543,9,0.990127,0.990127,0.000878,1.001881,4,17,1,1,1,4,9.943275,9.943275,0,0,0,0.000000,0,,,,,0,,,,15.712,0.916132,15.374,587.546,648.974
91,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00092.jpg,0.888144,1,1,1,1,1,1,1,1.820505,0.888144,0.932361,10,0.958617,0.958617,0.003654,1.013932,4,18,1,1,1,4,9.428523,9.428523,0,0,0,0.000000,0,,,,,0,,,,15.218,0.891815,15.018,513.071,569.964
92,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00093.jpg,0.844851,1,1,1,1,1,1,1,1.771185,0.844851,0.926334,11,0.963041,0.963041,0.002777,1.036855,4,19,1,1,1,4,10.067904,10.067904,0,0,0,0.000000,0,,,,,0,,,,15.480,0.845244,15.524,402.581,462.153
93,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00094.jpg,0.898960,1,1,1,1,1,2,1,1.702656,0.898960,0.803696,12,0.902848,0.902848,0.011679,1.081925,4,20,1,1,1,4,10.184767,10.184767,0,0,0,0.000000,0,,,,,0,,,,15.359,0.900796,15.415,600.564,658.407
94,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00095.jpg,0.899934,1,1,1,1,1,1,1,1.789058,0.899934,0.889124,13,0.943088,0.943088,0.005362,1.046871,4,21,1,1,1,4,9.811130,9.811130,0,0,0,0.000000,0,,,,,0,,,,15.244,0.901803,15.015,380.393,438.869
95,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00096.jpg,0.910777,1,1,1,1,1,2,1,1.886368,0.910777,0.975591,14,0.985006,0.985006,0.001472,1.003322,4,22,1,1,1,4,9.825425,9.825425,0,0,0,0.000000,0,,,,,0,,,,14.772,0.913224,15.401,544.141,602.374
96,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00097.jpg,0.911342,1,1,1,1,1,2,1,1.861015,0.911342,0.949672,15,0.960360,0.960360,0.002199,1.000203,4,23,1,1,1,4,9.374804,9.374804,0,0,0,0.000000,0,,,,,0,,,,15.243,0.917183,15.842,613.539,673.234
97,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00098.jpg,0.911340,1,1,1,1,1,2,1,1.911081,0.911340,0.999741,16,0.999876,0.999876,0.000014,1.000100,4,24,1,1,1,4,9.052511,9.052511,0,0,0,0.000000,0,,,,,0,,,,15.251,0.917459,15.385,601.422,660.300
98,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00099.jpg,0.914453,1,1,1,1,1,2,1,1.862931,0.914453,0.948479,17,0.967461,0.967461,0.002439,1.011272,4,25,1,1,1,4,8.663463,8.663463,0,0,0,0.000000,0,,,,,0,,,,14.130,0.923054,15.123,534.929,590.853
99,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00100.jpg,0.914475,1,1,1,1,1,2,1,1.914415,0.914475,0.999940,18,0.999970,0.999970,0.000004,1.000018,4,26,1,1,1,4,8.809615,8.809615,0,0,0,0.000000,0,,,,,0,,,,15.085,0.923427,16.312,419.125,478.905
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,0.902563,1,1,1,1,1,1,1,1.866471,0.902563,0.963908,19,0.974125,0.974125,0.002071,1.000200,4,27,1,1,1,4,8.891344,8.891344,0,0,0,0.000000,0,,,,,0,,,,15.211,0.909780,15.111,547.786,606.310
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,0.897522,1,1,1,1,1,1,1,1.838192,0.897522,0.940670,20,0.967333,0.967333,0.003634,1.014347,4,28,1,1,1,4,8.684628,8.684628,0,0,0,0.000000,0,,,,,0,,,,15.030,0.905920,15.194,637.415,694.261
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,0.901510,1,1,1,1,1,1,1,1.830313,0.901510,0.928803,21,0.962376,0.962376,0.001892,1.038505,4,29,1,1,1,4,9.517723,9.517723,0,0,0,0.000000,0,,,,,0,,,,15.142,0.910976,15.859,752.824,812.423
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,0.818474,1,1,1,1,1,2,1,1.742514,0.818474,0.924040,22,0.963315,0.963315,0.004448,1.028430,4,30,1,1,1,4,12.828543,12.828543,0,0,0,0.000000,0,,,,,0,,,,15.210,0.815820,15.232,297.069,354.407
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,0.887074,1,1,1,1,1,1,1,1.791236,0.887074,0.904162,23,0.951255,0.951255,0.005463,1.034219,4,31,1,1,1,4,10.935408,10.935408,0,0,0,0.000000,0,,,,,0,,,,15.209,0.895847,15.335,378.967,437.639
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,0.887106,1,1,1,1,1,1,1,1.887065,0.887106,0.999959,24,0.999972,0.999972,0.000002,1.000002,4,32,1,1,1,4,10.545491,10.545491,0,0,0,0.000000,0,,,,,0,,,,15.262,0.896209,16.460,802.469,861.130
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,0.740784,0,0,0,1,0,2,1,1.650002,0.740784,0.909218,0,,,0.005249,1.020135,4,32,1,1,1,4,12.386942,12.386942,0,0,0,0.000000,0,,,,,0,,,,15.312,0.735923,16.802,613.332,663.715
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,0.823418,0,0,1,1,0,2,1,1.749508,0.823418,0.926090,1,0.957966,,0.004137,1.019281,4,32,1,1,1,4,9.261072,9.261072,0,0,0,0.000000,0,,,,,0,,,,15.111,0.820632,15.304,772.640,820.898
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,0.892445,1,1,1,1,1,2,1,1.767033,0.892445,0.874589,2,0.928508,0.928508,0.007494,1.032105,4,32,1,1,1,4,10.436138,10.436138,0,0,0,0.000000,0,,,,,0,,,,15.370,0.897101,15.341,788.212,845.471
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,0.847666,1,1,1,1,1,1,1,1.675970,0.847666,0.828304,3,0.911488,0.911488,0.011885,1.050771,4,32,1,1,1,4,11.692625,11.692625,0,0,0,0.000000,0,,,,,0,,,,15.267,0.834395,15.391,414.953,474.238
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,0.858508,1,1,1,1,1,1,1,1.608555,0.858508,0.750047,4,0.878095,0.878095,0.013800,1.123774,4,32,1,1,1,4,13.228375,13.228375,0,0,0,0.000000,0,,,,,0,,,,14.839,0.863083,15.147,675.507,732.304
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,0.882940,1,1,1,1,1,2,1,1.784324,0.882940,0.901383,5,0.936169,0.936169,0.004158,1.025073,4,32,1,1,1,4,11.198859,11.198859,0,0,0,0.000000,0,,,,,0,,,,15.102,0.891952,15.367,505.043,562.079
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,0.902473,1,1,1,1,1,2,1,1.831057,0.902473,0.928585,6,0.958590,0.958590,0.002767,1.026567,4,32,1,1,1,4,11.735716,11.735716,0,0,0,0.000000,0,,,,,0,,,,15.331,0.917722,15.425,635.315,695.017
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,0.898940,1,1,1,1,1,1,1,1.760793,0.898940,0.861853,7,0.923920,0.923920,0.007397,1.047027,4,32,1,1,1,4,10.851351,10.851351,0,0,0,0.000000,0,,,,,0,,,,15.907,0.913227,15.653,543.198,601.892
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,0.907190,1,1,1,1,1,2,1,1.787669,0.907190,0.880479,8,0.933091,0.933091,0.005832,1.042061,4,32,1,1,1,4,11.700727,11.700727,0,0,0,0.000000,0,,,,,0,,,,16.126,0.918752,17.437,634.655,697.483
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,0.907241,1,1,1,1,1,2,1,1.906987,0.907241,0.999746,9,0.999870,0.999870,0.000015,1.000074,4,32,1,1,1,4,12.247339,12.247339,0,0,0,0.000000,0,,,,,0,,,,15.328,0.918961,17.730,513.238,573.206
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,0.903638,1,1,1,1,1,2,1,1.853516,0.903638,0.949878,10,0.962882,0.962882,0.002459,1.001839,4,32,1,1,1,4,13.123291,13.123291,0,0,0,0.000000,0,,,,,0,,,,18.394,0.910752,15.519,927.160,989.912
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,0.903678,1,1,1,1,1,2,1,1.903601,0.903678,0.999923,11,0.999960,0.999960,0.000003,1.000031,4,32,1,1,1,4,12.349981,12.349981,0,0,0,0.000000,0,,,,,0,,,,15.237,0.910748,15.839,374.103,433.893
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,0.911239,1,1,1,1,1,2,1,1.820627,0.911239,0.909388,12,0.952680,0.952680,0.004701,1.033694,4,32,1,1,1,4,11.467636,11.467636,0,0,0,0.000000,0,,,,,0,,,,14.837,0.921667,15.600,512.084,570.816
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,0.911306,1,1,1,1,1,2,1,1.911153,0.911306,0.999848,13,0.999916,0.999916,0.000008,1.000042,4,32,1,1,1,4,10.669550,10.669550,0,0,0,0.000000,0,,,,,0,,,,15.014,0.921795,15.179,471.177,529.456
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,0.911562,1,1,1,1,1,2,1,1.852677,0.911562,0.941114,14,0.971716,0.971716,0.002545,1.028512,4,32,1,1,1,4,10.559408,10.559408,0,0,0,0.000000,0,,,,,0,,,,14.892,0.920768,16.302,630.079,687.811
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,0.822714,1,1,1,1,1,2,1,1.693807,0.822714,0.871092,15,0.921483,0.921483,0.004521,1.049232,4,32,1,1,1,4,10.521194,10.521194,0,0,0,0.000000,0,,,,,0,,,,14.569,0.773897,15.529,591.128,649.074
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,0.822666,1,1,1,1,1,2,1,1.822156,0.822666,0.999490,16,0.999765,0.999765,0.000026,1.000216,4,32,1,1,1,4,11.945127,11.945127,0,0,0,0.000000,0,,,,,0,,,,14.925,0.772772,14.948,632.313,690.748
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,0.853592,1,1,1,1,1,2,1,1.516641,0.853592,0.663049,17,0.737247,0.737247,0.020015,1.000943,4,32,1,1,1,4,12.776039,12.776039,0,0,0,0.000000,0,,,,,0,,,,14.622,0.822651,14.690,678.580,733.835
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,0.862649,1,1,1,1,1,1,1,1.477845,0.862649,0.615197,18,0.710379,0.710379,0.022116,1.039482,4,32,1,1,1,4,12.222569,12.222569,0,0,0,0.000000,0,,,,,0,,,,14.884,0.885216,14.958,544.888,602.416
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,0.861938,1,1,1,1,1,1,1,1.770883,0.861938,0.908945,19,0.953662,0.953662,0.003605,1.044094,4,32,1,1,1,4,12.071783,12.071783,0,0,0,0.000000,0,,,,,0,,,,14.778,0.882586,17.224,421.406,481.084
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,0.861974,1,1,1,1,1,1,1,1.861532,0.861974,0.999558,20,0.999799,0.999799,0.000026,1.000170,4,32,1,1,1,4,11.091669,11.091669,0,0,0,0.000000,0,,,,,0,,,,14.852,0.882992,15.776,540.064,600.236
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,0.869793,1,1,1,1,1,2,1,1.833672,0.869793,0.963879,21,0.980804,0.980804,0.000853,1.019572,4,32,1,1,1,4,10.267764,10.267764,0,0,0,0.000000,0,,,,,0,,,,14.927,0.891780,15.002,298.002,355.187
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,0.855948,1,1,1,1,1,2,1,1.765798,0.855948,0.909850,22,0.955264,0.955264,0.005170,1.033397,4,32,1,1,1,4,10.082716,10.082716,0,0,0,0.000000,0,,,,,0,,,,14.838,0.881600,15.028,499.487,556.075
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,0.785733,0,0,0,1,0,2,1,1.602438,0.785733,0.816704,0,,,0.008226,1.097646,4,32,1,1,1,4,9.762579,9.762579,0,0,0,0.000000,0,,,,,0,,,,14.973,0.817271,15.152,464.741,511.067
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,0.748999,0,0,0,1,0,1,1,1.507347,0.748999,0.758348,0,,,0.013937,1.063457,4,32,1,1,1,4,10.515507,10.515507,0,0,0,0.000000,0,,,,,0,,,,14.644,0.713387,14.810,660.564,707.494
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,0.612154,0,0,0,1,0,2,1,1.420450,0.612154,0.808296,0,,,0.009249,1.018894,4,32,1,1,1,4,10.731486,10.731486,0,0,0,0.000000,0,,,,,0,,,,14.646,0.549498,14.943,417.153,463.582
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,0.460923,0,0,0,1,0,2,1,0.808303,0.460923,0.347380,0,,,0.044349,1.447925,4,32,1,1,1,4,10.428608,10.428608,0,0,0,0.000000,0,,,,,0,,,,14.349,0.421882,14.909,841.944,887.745
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,0.842789,0,0,1,1,0,2,1,1.085093,0.842789,0.242304,1,0.571423,,0.066835,1.544709,4,32,1,1,1,4,10.431190,10.431190,0,0,0,0.000000,0,,,,,0,,,,15.234,0.834450,14.869,545.242,592.851
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,0.722074,0,0,0,1,0,2,1,1.654753,0.722074,0.932680,0,,,0.003149,1.004544,4,32,1,1,1,4,10.128283,10.128283,0,0,0,0.000000,0,,,,,0,,,,14.766,0.704627,15.279,727.458,775.153
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,0.726835,0,0,0,1,0,2,1,1.712042,0.726835,0.985207,0,,,0.000505,1.005405,4,32,1,1,1,4,10.201052,10.201052,0,0,0,0.000000,0,,,,,0,,,,15.038,0.714508,15.214,597.040,644.959
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,0.705087,0,0,0,1,0,2,1,1.553028,0.705087,0.847941,0,,,0.008999,1.054350,4,32,1,1,1,4,11.194613,11.194613,0,0,0,0.000000,0,,,,,0,,,,15.143,0.696213,14.915,545.026,593.379
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,0.753218,0,0,0,1,0,2,1,1.629478,0.753218,0.876260,0,,,0.006411,1.037218,4,32,1,1,1,4,9.984197,9.984197,0,0,0,0.000000,0,,,,,0,,,,14.917,0.774048,15.281,707.672,754.175
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,0.790127,0,0,0,1,0,2,1,1.706539,0.790127,0.916412,0,,,0.001282,1.036899,4,32,1,1,1,4,9.969110,9.969110,0,0,0,0.000000,0,,,,,0,,,,15.081,0.804655,15.021,604.263,650.507
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,0.790172,0,0,0,1,0,2,1,1.789589,0.790172,0.999416,0,,,0.000032,1.000226,4,32,1,1,1,4,10.068591,10.068591,0,0,0,0.000000,0,,,,,0,,,,14.357,0.805083,15.012,379.544,424.967
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,0.778049,0,0,0,1,0,2,1,1.716977,0.778049,0.938928,0,,,0.003919,1.014693,4,32,1,1,1,4,9.816169,9.816169,0,0,0,0.000000,0,,,,,0,,,,17.358,0.774171,14.982,416.913,465.150
141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00142.jpg,0.761869,0,0,0,1,0,2,1,1.721537,0.761869,0.959669,0,,,0.001208,1.020020,4,32,1,1,1,4,10.066769,10.066769,0,0,0,0.000000,0,,,,,0,,,,14.710,0.777151,15.593,669.485,715.711
142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00143.jpg,0.803112,0,0,1,1,0,2,1,1.560683,0.803112,0.757572,1,0.883885,,0.012128,1.131369,4,32,1,1,1,4,9.852810,9.852810,0,0,0,0.000000,0,,,,,0,,,,14.931,0.812509,14.933,551.251,598.873
143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00144.jpg,0.728625,0,0,0,1,0,2,1,1.444184,0.728625,0.715558,0,,,0.013804,1.145597,4,32,1,1,1,4,9.634883,9.634883,0,0,0,0.000000,0,,,,,0,,,,14.751,0.726493,14.951,471.229,518.056
144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00145.jpg,0.714856,0,0,0,1,0,2,1,1.502198,0.714856,0.787342,0,,,0.014755,1.075783,4,32,1,1,1,4,9.999304,9.999304,0,0,0,0.000000,0,,,,,0,,,,14.951,0.686058,16.182,400.503,449.537
145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00146.jpg,0.630520,0,0,0,1,0,2,2,1.423175,0.630520,0.792656,0,,,0.009760,1.087455,4,32,1,1,1,4,9.623930,9.623930,0,0,0,0.000000,0,,,,,0,,,,15.533,0.645542,14.874,389.032,435.627
146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00147.jpg,0.688377,0,0,0,0,0,2,1,0.688377,0.688377,0.000000,0,,,0.448137,4.580723,4,32,1,1,1,4,9.429042,9.429042,0,0,0,0.000000,0,,,,,0,,,,14.629,0.676368,15.206,564.793,610.599
147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00148.jpg,0.655371,0,0,0,1,0,2,1,1.589397,0.655371,0.934025,0,,,0.004480,1.017088,4,32,1,1,1,4,10.127080,10.127080,0,0,0,0.000000,0,,,,,0,,,,14.883,0.632581,15.166,557.763,604.261
148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00149.jpg,0.655382,0,0,0,1,0,2,1,1.655250,0.655382,0.999868,0,,,0.000013,1.000035,4,32,1,1,1,4,9.617334,9.617334,0,0,0,0.000000,0,,,,,0,,,,14.817,0.632401,14.883,678.897,726.039
149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00150.jpg,0.702197,0,0,0,1,0,2,2,1.433389,0.702197,0.731192,0,,,0.030877,1.080496,4,32,1,1,1,4,9.957310,9.957310,0,0,0,0.000000,0,,,,,0,,,,14.689,0.688829,15.405,606.846,654.766
150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00151.jpg,0.631152,0,0,0,1,0,2,1,1.550728,0.631152,0.919576,0,,,0.004642,1.036304,4,32,1,1,1,4,9.354794,9.354794,0,0,0,0.000000,0,,,,,0,,,,14.832,0.610779,15.560,429.664,476.158
151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00152.jpg,0.540422,0,0,0,1,0,2,1,1.173864,0.540422,0.633442,0,,,0.041331,1.137571,4,32,1,1,1,4,9.544866,9.544866,0,0,0,0.000000,0,,,,,0,,,,14.940,0.510900,14.942,709.486,756.825
152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00153.jpg,0.424701,0,0,0,1,0,2,2,1.051095,0.424701,0.626394,0,,,0.046813,1.081912,4,32,1,1,1,4,9.595833,9.595833,0,0,0,0.000000,0,,,,,0,,,,14.788,0.392101,14.596,685.548,730.884
153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00154.jpg,0.518542,0,0,0,1,0,2,2,1.220579,0.518542,0.702036,0,,,0.036223,1.060076,4,32,1,1,1,4,9.700329,9.700329,0,0,0,0.000000,0,,,,,0,,,,14.636,0.495186,16.020,688.923,737.243
154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00155.jpg,0.514498,0,0,0,1,0,2,1,1.367602,0.514498,0.853104,0,,,0.015568,1.047044,4,32,1,1,1,4,9.767247,9.767247,0,0,0,0.000000,0,,,,,0,,,,15.350,0.490635,16.994,531.808,581.698
155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00156.jpg,0.395563,0,0,0,0,0,2,1,0.395563,0.395563,0.000000,0,,,0.278739,4.003583,4,32,1,1,1,4,9.469612,9.469612,0,0,0,0.000000,0,,,,,0,,,,14.975,0.226199,15.025,528.912,575.022
156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00157.jpg,0.464199,0,0,0,0,0,2,1,0.464199,0.464199,0.000000,0,,,0.179027,19.504627,4,32,1,1,1,4,9.429153,9.429153,0,0,0,0.000000,0,,,,,0,,,,15.007,0.357096,14.792,512.601,560.373
157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00158.jpg,0.318711,0,0,0,0,0,1,1,0.318711,0.318711,0.000000,0,,,0.520225,2.490390,4,32,1,1,1,4,9.011087,9.011087,0,0,0,0.000000,0,,,,,0,,,,14.845,0.272288,14.620,638.921,685.245
158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00159.jpg,0.337635,0,0,0,1,0,2,1,0.899219,0.337635,0.561584,0,,,0.015054,1.298425,4,32,1,1,1,4,9.820363,9.820363,0,0,0,0.000000,0,,,,,0,,,,15.222,0.276105,14.563,471.997,517.853
159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00160.jpg,0.307307,0,0,0,1,0,2,1,0.401577,0.307307,0.094270,0,,,0.053962,2.094409,4,32,1,1,1,4,9.292778,9.292778,0,0,0,0.000000,0,,,,,0,,,,14.782,0.232362,16.488,387.378,435.034
160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00161.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.502977,9.502977,0,0,0,0.000000,0,,,,,0,,,,14.809,0.164411,15.018,561.520,607.647
161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00162.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.571050,9.571050,0,0,0,0.000000,0,,,,,0,,,,16.738,0.164519,15.484,339.475,390.255
162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00163.jpg,0.718714,0,0,0,1,0,1,1,0.718714,0.718714,0.000000,0,,,,,4,32,1,1,1,4,9.323402,9.323402,0,0,0,0.000000,0,,,,,0,,,,14.374,0.188849,15.325,678.170,723.529
163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00164.jpg,0.530152,0,0,0,1,0,1,1,1.257693,0.530152,0.727541,0,,,0.032698,1.084786,4,32,1,1,1,4,9.324142,9.324142,0,0,0,0.000000,0,,,,,0,,,,14.438,0.100043,14.581,588.936,633.502
164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00165.jpg,0.529844,0,0,0,1,0,1,1,1.529829,0.529844,0.999985,0,,,0.000002,1.000004,4,32,1,1,1,4,9.154087,9.154087,0,0,0,0.000000,0,,,,,0,,,,14.818,0.099383,14.575,554.736,601.425
165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00166.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.296610,9.296610,0,0,0,0.000000,0,,,,,0,,,,14.621,0.172451,17.746,535.307,582.393
166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00167.jpg,0.273634,0,0,0,1,0,1,1,0.273634,0.273634,0.000000,0,,,,,4,32,1,1,1,4,9.226004,9.226004,0,0,0,0.000000,0,,,,,0,,,,16.944,0.246881,14.746,438.070,488.547
167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00168.jpg,0.273704,0,0,0,1,0,1,1,1.273210,0.273704,0.999506,0,,,0.000021,1.000132,4,32,1,1,1,4,9.140282,9.140282,0,0,0,0.000000,0,,,,,0,,,,14.489,0.247132,14.699,495.354,540.588
168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00169.jpg,0.280771,0,0,0,1,0,2,2,0.890544,0.280771,0.609773,0,,,0.020064,1.193023,4,32,1,1,1,4,9.160980,9.160980,0,0,0,0.000000,0,,,,,0,,,,14.606,0.377984,14.756,469.719,516.474
169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00170.jpg,0.280720,0,0,0,1,0,2,2,1.280317,0.280720,0.999597,0,,,0.000026,1.000163,4,32,1,1,1,4,8.880104,8.880104,0,0,0,0.000000,0,,,,,0,,,,14.478,0.376772,16.640,483.519,530.783
170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00171.jpg,0.280784,0,0,0,1,0,1,1,1.185135,0.280784,0.904351,0,,,0.009141,1.027375,4,32,1,1,1,4,9.872673,9.872673,0,0,0,0.000000,0,,,,,0,,,,14.825,0.269923,14.866,607.229,654.642
171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00172.jpg,0.291612,0,0,0,0,0,2,1,0.291612,0.291612,0.000000,0,,,0.561817,8.497542,4,32,1,1,1,4,8.968233,8.968233,0,0,0,0.000000,0,,,,,0,,,,14.526,0.191573,15.835,536.291,582.558
172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00173.jpg,0.703625,0,0,0,0,0,1,1,0.703625,0.703625,0.000000,0,,,0.215905,1.497775,4,32,1,1,1,4,9.105944,9.105944,0,0,0,0.000000,0,,,,,0,,,,14.391,0.139590,14.430,647.107,693.020
173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00174.jpg,0.334151,0,0,0,1,0,1,1,1.309355,0.334151,0.975204,0,,,0.002592,1.007247,4,32,1,1,1,4,8.678624,8.678624,0,0,0,0.000000,0,,,,,0,,,,14.529,0.138520,14.702,723.860,769.378
174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00175.jpg,0.652891,0,0,0,0,0,1,1,0.652891,0.652891,0.000000,0,,,0.152687,38.479425,4,32,1,1,1,4,9.907291,9.907291,0,0,0,0.000000,0,,,,,0,,,,14.622,0.619538,14.208,562.882,607.534
175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00176.jpg,0.664330,0,0,0,1,0,1,1,1.640027,0.664330,0.975697,0,,,0.000409,1.013564,4,32,1,1,1,4,8.801449,8.801449,0,0,0,0.000000,0,,,,,0,,,,14.579,0.627592,14.675,301.186,347.652
