frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy,active_current_bad_streak
2242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02243.jpg,0.9974439144134521,13.254400253295898,0.9740376472473145,0.997139573097229,12.969280242919922,13.65782356262207,736.8700504302979,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02244.jpg,0.9962844848632812,13.356415748596191,0.9596368670463562,0.9958855509757996,13.28934383392334,19.4703369140625,662.684440612793,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02245.jpg,0.9955714344978333,13.466719627380371,0.9562294483184814,0.9963263869285583,13.096511840820312,13.786111831665039,560.3549480438232,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02246.jpg,0.9960237741470337,13.217087745666504,0.9518846273422241,0.9960798621177673,13.134271621704102,13.56390380859375,303.6046028137207,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02247.jpg,0.993436336517334,13.362527847290039,0.9130764007568359,0.9971908926963806,13.781567573547363,13.430015563964844,426.32269859313965,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02248.jpg,0.9957101345062256,13.095935821533203,0.9519529938697815,0.9959470629692078,12.923935890197754,14.155584335327148,363.8932704925537,1,1,32,1,0,0.15000000596046448,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02249.jpg,0.9946829676628113,12.712544441223145,0.9272786974906921,0.9962862730026245,12.367520332336426,13.558431625366211,467.3442840576172,1,1,32,1,0,0.14000000059604645,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02250.jpg,0.993578314781189,13.300640106201172,0.910382866859436,0.9958409667015076,12.998656272888184,15.800031661987305,764.8427486419678,1,1,32,1,0,0.14000000059604645,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2250,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02251.jpg,0.9942572116851807,14.170175552368164,0.930330216884613,0.9923049807548523,13.921792030334473,13.834239959716797,809.2060089111328,1,1,32,1,0,0.12999999523162842,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2251,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02252.jpg,0.9929099678993225,13.374943733215332,0.9294134378433228,0.9924473762512207,12.838720321655273,14.766079902648926,685.478687286377,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2252,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02253.jpg,0.9929099678993225,13.49839973449707,0.9292508959770203,0.9905667901039124,12.971551895141602,17.321983337402344,545.6323623657227,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2253,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02254.jpg,0.9939892292022705,14.499168395996094,0.9338493347167969,0.991367518901825,13.296480178833008,14.09932804107666,608.6974143981934,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2254,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02255.jpg,0.9910446405410767,13.56726360321045,0.8990507125854492,0.9930164813995361,14.281023979187012,14.567551612854004,511.95359230041504,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2255,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02256.jpg,0.9939396381378174,15.102975845336914,0.9375160932540894,0.9907670021057129,14.34108829498291,13.989888191223145,491.80030822753906,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2256,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02257.jpg,0.9944323897361755,16.398624420166016,0.9327025413513184,0.9946099519729614,13.070240020751953,16.724992752075195,609.2381477355957,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2257,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02258.jpg,0.9939967393875122,15.427743911743164,0.9407114386558533,0.9929205775260925,14.029888153076172,14.21504020690918,764.9948596954346,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2258,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02259.jpg,0.9964603781700134,13.794912338256836,0.9619873762130737,0.9927167892456055,14.078816413879395,13.464639663696289,301.2850284576416,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2259,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02260.jpg,0.9970947504043579,13.567935943603516,0.9704921245574951,0.9924148917198181,13.824224472045898,13.72054386138916,391.34693145751953,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2260,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02261.jpg,0.9975868463516235,13.946592330932617,0.978354811668396,0.9938388466835022,14.877087593078613,13.835295677185059,629.0051937103271,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2261,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02262.jpg,0.997642457485199,13.22867202758789,0.9766654372215271,0.9911198019981384,13.32806396484375,13.599743843078613,860.6863021850586,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2262,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02263.jpg,0.9961231350898743,14.31283187866211,0.971581757068634,0.9903503060340881,15.45366382598877,13.939711570739746,416.54276847839355,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2263,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02264.jpg,0.9976937174797058,13.634976387023926,0.9762015342712402,0.9941089153289795,15.058719635009766,14.896127700805664,417.8194999694824,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2264,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02265.jpg,0.9976937174797058,13.070143699645996,0.9762058258056641,0.9944576025009155,13.339712142944336,14.006272315979004,587.9144668579102,1,1,32,1,0,0.11999999731779099,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02266.jpg,0.9974521994590759,13.281439781188965,0.9761659502983093,0.9952439665794373,13.173600196838379,13.332608222961426,499.16958808898926,1,1,32,1,0,0.10999999940395355,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2266,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02267.jpg,0.9977622032165527,13.039711952209473,0.978678286075592,0.9957332015037537,13.17961597442627,13.498368263244629,720.4601764678955,1,1,32,1,0,0.10999999940395355,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02268.jpg,0.9977530837059021,13.318976402282715,0.9789117574691772,0.9958861470222473,12.868127822875977,14.926848411560059,560.2560043334961,1,1,32,1,0,0.10000000149011612,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2268,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02269.jpg,0.9979873895645142,13.160160064697266,0.9833555817604065,0.9951754808425903,12.508928298950195,14.45587158203125,496.3064193725586,1,1,32,1,0,0.09000000357627869,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2269,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02270.jpg,0.9979873895645142,13.905695915222168,0.9833658337593079,0.9944215416908264,13.040160179138184,13.590527534484863,597.1307754516602,1,1,32,1,0,0.07999999821186066,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2270,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02271.jpg,0.9967584013938904,13.532608032226562,0.972450852394104,0.9934367537498474,13.375807762145996,13.828224182128906,725.1629829406738,1,1,32,1,0,0.07999999821186066,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2271,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02272.jpg,0.9952019453048706,13.313887596130371,0.9594008922576904,0.9902874231338501,13.181599617004395,16.095232009887695,779.9572944641113,1,1,32,1,0,0.07999999821186066,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2272,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02273.jpg,0.995171844959259,13.818943977355957,0.9637730121612549,0.9883862137794495,13.412511825561523,13.36838436126709,676.7861843109131,1,1,32,1,0,0.07999999821186066,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2273,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02274.jpg,0.9944023489952087,12.911199569702148,0.9569538831710815,0.9906743168830872,12.734432220458984,13.507328033447266,618.5345649719238,1,1,32,1,0,0.07000000029802322,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2274,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02275.jpg,0.9946103096008301,13.043071746826172,0.9615902900695801,0.9904727339744568,12.910880088806152,13.146047592163086,561.2766742706299,1,1,32,1,0,0.07000000029802322,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2275,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02276.jpg,0.9950868487358093,13.259103775024414,0.9666208028793335,0.9885832071304321,13.324128150939941,13.157376289367676,560.0318908691406,1,1,32,1,0,0.05999999865889549,0.07999999821186066,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2276,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02277.jpg,0.9951210618019104,16.352672576904297,0.9648937582969666,0.9831506609916687,13.293760299682617,13.801407814025879,381.2267780303955,1,1,32,1,0,0.05999999865889549,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2277,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02278.jpg,0.9922452569007874,13.58358383178711,0.9467136263847351,0.9828879833221436,13.376511573791504,13.644800186157227,500.1645088195801,1,1,32,1,0,0.05000000074505806,0.05999999865889549,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2278,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02279.jpg,0.9910054206848145,13.125663757324219,0.9333611726760864,0.9782223701477051,12.676128387451172,15.025152206420898,735.4559898376465,1,1,32,1,0,0.03999999910593033,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2279,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02280.jpg,0.9898725748062134,13.347616195678711,0.9175439476966858,0.9822357892990112,13.51375961303711,14.606335639953613,431.08224868774414,1,1,32,1,0,0.029999999329447746,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2280,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02281.jpg,0.9915674328804016,13.259296417236328,0.9151809215545654,0.9843652248382568,12.953056335449219,13.56265640258789,252.19297409057617,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2281,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02282.jpg,0.9934508800506592,13.180416107177734,0.9281242489814758,0.9876587986946106,12.989664077758789,13.66425609588623,465.803861618042,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2282,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02283.jpg,0.9922077059745789,13.338656425476074,0.9117588400840759,0.9852566123008728,13.188896179199219,13.608736038208008,733.3762645721436,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02284.jpg,0.9936352968215942,13.316255569458008,0.9282138347625732,0.9890434741973877,14.987968444824219,14.897151947021484,595.7098007202148,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02285.jpg,0.9939504861831665,13.275520324707031,0.9361975193023682,0.9902099370956421,13.315839767456055,14.202848434448242,296.7994213104248,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02286.jpg,0.9938663840293884,13.458847999572754,0.9227928519248962,0.985190212726593,13.081184387207031,14.2042236328125,435.87732315063477,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02287.jpg,0.9939131140708923,13.364447593688965,0.9444426894187927,0.9888810515403748,13.379615783691406,13.47270393371582,510.8189582824707,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02288.jpg,0.9923570156097412,13.093855857849121,0.9515882134437561,0.9862173795700073,12.601696014404297,13.447199821472168,424.2253303527832,1,1,32,1,0,0.029999999329447746,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02289.jpg,0.9937348961830139,13.52393627166748,0.9519259929656982,0.9866461753845215,13.259136199951172,13.741056442260742,543.6604022979736,1,1,32,1,0,0.029999999329447746,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02290.jpg,0.9945327043533325,13.31868839263916,0.9372662305831909,0.9874690771102905,13.505472183227539,14.864224433898926,672.6176738739014,1,1,32,1,0,0.029999999329447746,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
2290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02291.jpg,0.9945327043533325,13.453951835632324,0.9373132586479187,0.9865939617156982,13.100288391113281,13.554719924926758,419.73376274108887,1,1,32,1,0,0.029999999329447746,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
